"seqn","inq020","inq012","inq030","inq060","inq080","inq090","inq132","inq140","inq150","ind235","indfmmpi","indfmmpc","inq244","ind247"
53651,1,2,2,2,2,2,2,2,2,3,0.66,1,NA,NA
53652,1,2,2,2,2,2,2,2,2,99,NA,9,2,1
53653,2,2,1,1,1,2,2,2,2,4,1.44,2,2,2
53654,1,2,1,1,2,1,2,1,2,3,0.49,1,2,1
53655,1,2,2,2,2,2,2,1,2,9,2.03,3,NA,NA
53656,1,2,2,2,1,2,2,1,1,12,4.19,3,NA,NA
53657,1,2,2,2,2,2,2,2,2,4,1.66,2,2,1
53658,1,2,2,2,2,2,2,2,2,10,1.62,2,2,1
53659,1,2,2,2,2,2,2,2,2,5,2.22,3,NA,NA
53660,1,2,2,2,2,2,2,2,2,99,NA,1,2,99
53661,1,2,2,2,2,2,2,2,2,11,4.59,3,1,NA
53662,1,2,2,2,2,2,2,2,2,11,3.26,3,NA,NA
53663,1,2,2,2,2,2,2,2,1,4,0.98,1,2,1
53664,2,2,2,2,1,2,2,2,2,5,2.22,3,NA,NA
53665,1,2,2,2,2,2,2,2,2,3,0.66,1,2,1
53666,1,2,2,2,2,2,2,2,2,4,0.87,1,2,5
53667,1,1,2,2,2,2,2,2,2,11,2.6,3,NA,NA
53668,1,2,2,2,2,2,2,2,2,9,2.33,3,NA,NA
53669,1,2,1,2,2,2,2,1,1,1,0,1,1,NA
53670,1,1,2,2,2,2,2,2,1,6,1.52,2,2,1
53671,1,2,2,2,2,2,2,2,2,6,1.01,1,1,NA
53672,1,2,2,2,2,2,2,2,2,4,0.7,1,NA,NA
53673,1,2,2,2,2,2,2,1,1,6,1.06,1,2,1
53674,1,2,2,2,2,2,2,2,2,99,NA,1,2,1
53675,1,2,1,2,2,2,2,1,2,99,NA,3,1,NA
53676,1,2,2,2,2,2,2,2,2,11,4.35,3,NA,NA
53677,1,1,2,2,2,2,2,2,2,6,1.12,1,2,1
53678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53679,1,2,2,2,2,2,2,2,2,99,NA,1,2,1
53680,1,2,2,2,2,2,2,2,2,4,1.66,2,2,1
53681,1,2,2,2,2,2,2,2,1,6,1.81,2,NA,NA
53682,2,2,1,2,2,2,2,1,2,10,5,3,NA,NA
53683,1,1,2,2,2,2,2,2,1,11,5,3,NA,NA
53684,1,2,2,2,2,2,2,2,2,1,0,1,2,1
53685,1,2,2,2,2,2,2,2,2,3,0.54,1,2,1
53686,2,2,1,2,2,2,2,2,2,2,0.29,1,2,1
53687,1,2,1,1,2,2,2,2,1,11,3.02,3,NA,NA
53688,1,2,2,2,2,2,2,1,2,8,4.21,3,NA,NA
53689,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
53690,1,2,2,2,2,2,2,2,2,2,0.25,1,2,1
53691,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
53692,1,2,2,2,2,2,2,2,2,6,1.36,2,2,3
53693,1,2,1,1,2,2,2,2,1,8,1.86,3,2,2
53694,1,2,2,2,2,2,1,2,2,4,1.05,1,2,1
53695,1,2,2,1,2,1,2,2,2,7,0.97,1,2,99
53696,1,2,2,2,2,2,2,2,2,2,0.28,1,2,2
53697,2,2,1,2,1,2,2,2,2,6,3.1,3,NA,NA
53698,1,2,2,2,2,1,2,2,1,4,0.61,1,2,1
53699,2,2,2,1,1,2,2,1,1,9,3.28,3,NA,NA
53700,1,2,1,2,2,1,1,2,2,5,0.72,1,2,77
53701,1,2,1,2,1,2,2,2,2,11,3.54,3,NA,NA
53702,2,1,2,2,2,2,2,2,2,7,2.47,3,NA,NA
53703,1,1,2,2,2,2,2,2,1,5,1.31,2,2,1
53704,1,2,1,2,2,2,2,2,2,3,0.65,1,2,1
53705,1,2,2,2,2,2,2,2,2,4,1.66,2,1,NA
53706,1,2,2,2,2,2,2,2,2,6,1.16,1,2,1
53707,1,1,2,2,2,2,2,2,1,7,1.22,1,2,1
53708,1,2,2,2,2,2,2,2,2,5,1.31,2,2,1
53709,1,2,2,2,2,2,2,2,2,11,2.36,3,NA,NA
53710,1,2,2,2,2,2,2,2,2,8,1.58,2,NA,NA
53711,2,2,2,2,2,2,2,2,1,4,1.24,1,2,1
53712,1,1,2,2,2,2,2,2,2,3,0.3,1,2,1
53713,1,2,2,2,2,2,2,2,2,99,NA,1,2,3
53714,1,2,1,2,1,2,2,2,2,8,2.18,3,NA,NA
53715,2,2,1,2,1,2,2,2,2,6,2.77,3,NA,NA
53716,2,2,1,2,2,1,1,2,2,3,0.56,1,2,1
53717,1,2,2,2,2,2,2,2,2,8,2.62,3,NA,NA
53718,1,1,2,2,2,2,2,2,2,11,4.39,3,NA,NA
53719,1,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA
53720,1,2,2,2,2,2,2,2,2,7,3.99,3,NA,NA
53721,1,2,2,2,2,2,2,2,2,3,0.54,1,2,1
53722,1,2,2,2,2,2,1,2,2,4,0.71,1,2,1
53723,2,2,1,2,1,2,2,2,2,3,1,1,2,1
53724,2,2,2,2,2,1,1,2,2,3,0.76,1,2,1
53725,1,2,2,2,2,2,2,2,2,7,1.81,2,2,1
53726,1,2,2,2,2,2,2,2,2,5,0.72,1,2,1
53727,1,2,2,2,2,2,2,2,2,7,2.1,3,NA,NA
53728,1,2,2,2,2,2,2,2,2,5,0.93,1,2,1
53729,1,2,2,2,2,2,2,1,2,11,2.84,3,NA,NA
53730,2,2,2,2,2,1,2,2,1,4,1.44,2,2,1
53731,1,2,2,2,2,2,2,2,2,5,1.99,3,NA,NA
53732,1,2,1,2,1,2,2,1,2,99,NA,3,1,NA
53733,2,1,1,2,2,2,2,2,2,5,1.03,1,2,1
53734,2,2,2,2,2,2,2,1,2,77,NA,3,7,NA
53735,1,2,2,2,2,2,2,2,2,4,0.9,1,2,1
53736,1,2,2,2,2,2,2,2,2,12,5,3,2,1
53737,1,2,2,2,2,2,2,2,1,7,1.6,2,2,1
53738,2,2,2,2,2,2,2,2,2,3,0.41,1,2,1
53739,2,2,2,2,2,2,2,2,2,1,0.19,1,2,1
53740,1,2,1,2,1,2,2,1,2,99,NA,3,1,NA
53741,2,1,2,2,2,2,2,2,2,12,5,3,NA,NA
53742,1,2,2,2,2,2,2,2,2,6,1.36,2,7,NA
53743,1,2,1,2,2,2,2,2,2,7,2.47,3,NA,NA
53744,1,1,2,2,2,2,2,2,1,7,1.22,1,2,1
53745,1,2,2,2,2,2,2,2,1,6,1.89,3,NA,NA
53746,1,2,2,2,1,2,2,2,2,99,NA,3,1,NA
53747,1,2,2,2,2,2,2,2,2,10,3.93,3,NA,NA
53748,1,2,2,2,2,2,2,2,2,5,0.81,1,2,1
53749,1,2,2,2,2,2,2,2,2,4,0.7,1,2,1
53750,1,2,2,2,2,2,2,2,2,4,0.47,1,2,1
53751,1,2,2,2,2,1,2,2,2,5,0.81,1,2,1
53752,1,2,2,2,2,2,2,2,2,1,0.14,1,2,1
53753,1,2,2,2,2,2,2,1,2,12,4.65,3,NA,NA
53754,1,2,2,2,2,2,2,2,2,8,1.63,2,2,1
53755,1,1,2,2,2,2,2,1,2,3,1.11,1,1,NA
53756,2,2,1,1,2,2,2,2,2,3,0.82,1,2,1
53757,1,2,2,2,2,2,2,2,2,99,NA,1,2,1
53758,1,2,2,2,2,2,2,2,1,3,0.65,1,2,1
53759,2,2,1,2,2,2,2,2,2,2,0.86,1,2,1
53760,1,2,1,1,2,1,2,2,1,6,0.98,1,2,1
53761,2,2,2,2,2,1,2,2,2,2,0.78,1,2,1
53762,7,7,7,7,7,7,7,7,7,NA,NA,NA,NA,NA
53763,1,2,2,2,1,2,2,2,2,5,2.22,3,NA,NA
53764,1,2,2,2,2,2,2,2,2,7,4.1,3,NA,NA
53765,1,2,2,2,2,2,2,2,2,1,0,1,2,1
53766,1,2,2,2,2,2,2,2,2,99,NA,3,NA,NA
53767,1,2,2,2,2,2,2,2,2,7,1.3,1,2,1
53768,2,1,2,2,2,1,1,2,2,2,0.19,1,2,1
53769,2,2,1,2,2,2,2,1,2,4,1.57,2,NA,NA
53770,1,1,1,2,1,2,2,2,2,11,4.35,3,NA,NA
53771,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
53772,1,2,2,2,2,2,2,2,2,5,1.04,1,2,1
53773,1,2,2,1,2,2,2,2,2,3,0.74,1,2,1
53774,1,1,2,2,2,2,2,2,2,11,4.39,3,NA,NA
53775,2,2,1,2,2,2,2,1,1,99,NA,2,2,1
53776,1,2,2,2,2,2,2,2,1,99,NA,1,2,1
53777,1,1,2,2,2,2,2,1,2,8,4.43,3,NA,NA
53778,2,2,2,2,2,1,2,2,1,2,0.5,1,2,1
53779,1,2,2,2,2,2,2,2,2,4,0.98,1,2,1
53780,1,2,2,2,2,2,2,2,2,4,0.71,1,2,2
53781,1,1,2,2,2,2,2,1,2,12,5,3,NA,NA
53782,2,1,1,2,1,2,2,1,2,11,5,3,NA,NA
53783,1,2,2,2,2,2,2,2,2,1,0,1,2,1
53784,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
53785,1,2,1,2,2,2,2,1,2,3,0.99,1,2,1
53786,1,2,2,2,2,2,2,2,2,7,1.63,2,2,1
53787,1,2,2,1,2,2,2,2,2,5,1.31,2,2,2
53788,2,2,1,2,1,2,2,1,2,12,5,3,NA,NA
53789,2,2,1,2,2,1,2,2,2,2,0.23,1,2,1
53790,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
53791,2,2,1,2,2,2,2,2,2,6,1.84,2,1,NA
53792,1,2,2,2,2,2,2,2,1,5,1.25,1,NA,NA
53793,1,2,2,2,2,2,2,2,2,5,1.99,3,2,3
53794,1,1,2,2,2,2,2,2,2,99,NA,3,NA,NA
53795,2,1,1,2,2,1,1,2,1,5,1.08,1,2,1
53796,1,2,2,2,2,2,2,2,2,8,2.18,3,NA,NA
53797,1,2,2,2,2,2,2,2,2,10,3.93,3,NA,NA
53798,1,2,2,2,2,2,2,2,2,8,2.62,3,NA,NA
53799,1,2,2,2,2,2,2,2,1,12,5,3,NA,NA
53800,1,1,2,2,2,2,2,2,2,3,1.11,1,2,1
53801,1,1,2,2,2,2,2,1,2,6,1.41,2,2,1
53802,2,2,1,2,1,2,2,2,2,7,3.88,3,NA,NA
53803,1,2,2,2,2,2,2,1,2,7,3.32,3,NA,NA
53804,1,2,2,2,2,2,2,2,2,11,4.59,3,NA,NA
53805,2,2,2,2,2,2,2,2,2,2,0.22,1,2,1
53806,1,1,2,2,2,2,2,2,1,12,5,3,NA,NA
53807,1,2,1,2,2,2,2,2,2,5,0.98,1,7,NA
53808,2,2,1,2,1,2,2,1,2,8,3.71,3,NA,NA
53809,1,2,2,2,2,2,2,2,2,9,3.28,3,NA,NA
53810,1,2,2,2,2,2,2,2,1,3,0.49,1,2,1
53811,1,2,2,2,2,2,2,1,2,77,NA,3,1,NA
53812,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
53813,1,2,1,1,2,1,2,2,1,7,2.39,3,NA,NA
53814,1,2,2,2,2,2,2,2,1,2,0.33,1,1,NA
53815,1,1,2,2,2,2,2,2,2,7,1.42,2,1,NA
53816,1,2,2,2,2,2,2,1,2,9,5,3,NA,NA
53817,1,2,2,2,2,2,2,2,2,10,3.93,3,NA,NA
53818,1,1,2,2,2,2,2,2,2,5,0.93,1,2,1
53819,1,2,2,2,2,2,2,2,2,1,0,1,2,1
53820,1,2,2,2,2,2,2,2,2,7,1.4,2,NA,NA
53821,2,2,1,2,1,2,2,1,2,9,3.91,3,NA,NA
53822,2,2,1,2,2,2,2,1,2,3,0.96,1,2,1
53823,1,2,2,2,2,2,2,2,1,7,2.47,3,2,4
53824,1,2,2,2,2,1,2,2,2,5,0.65,1,2,99
53825,1,2,2,2,2,2,2,2,2,4,0.87,1,NA,NA
53826,2,2,2,2,2,2,2,2,1,1,0.16,1,2,1
53827,2,1,1,2,1,2,2,2,2,7,2.47,3,NA,NA
53828,1,2,2,2,2,2,2,2,2,3,0.49,1,2,2
53829,2,2,2,2,1,2,2,2,1,1,0.1,1,2,1
53830,1,2,2,2,2,2,2,1,2,10,3.16,3,NA,NA
53831,2,2,2,2,1,1,2,2,2,3,0.65,1,2,1
53832,2,2,1,2,1,2,2,1,2,7,2.88,3,NA,NA
53833,1,1,2,2,2,2,2,2,2,2,0.39,1,1,NA
53834,1,2,1,2,2,2,2,1,2,8,3.71,3,NA,NA
53835,1,2,2,2,2,2,1,2,2,7,1.03,1,2,1
53836,1,2,2,2,2,2,2,2,2,5,0.81,1,2,1
53837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53838,2,2,2,2,2,2,2,2,2,3,0.41,1,2,1
53839,1,2,2,2,2,2,2,2,2,5,0.93,1,2,1
53840,1,2,2,2,2,2,2,2,2,8,1.86,3,NA,NA
53841,1,1,2,2,2,2,2,2,2,12,5,3,NA,NA
53842,2,2,1,2,2,2,2,1,2,8,4.21,3,NA,NA
53843,1,2,2,2,2,2,2,2,2,6,1.36,2,2,1
53844,1,2,2,2,2,2,2,2,2,5,0.93,1,2,1
53845,1,1,2,2,2,2,2,2,2,4,0.61,1,2,1
53846,2,2,1,1,1,2,2,1,2,8,2.62,3,NA,NA
53847,1,2,2,2,2,2,2,2,1,4,1.05,1,2,1
53848,1,2,2,2,2,2,2,2,2,7,3.88,3,NA,NA
53849,1,2,2,2,2,2,2,2,1,7,2.29,3,NA,NA
53850,1,1,2,2,2,2,2,2,2,8,2.49,3,NA,NA
53851,2,1,2,2,2,2,2,2,2,4,0.82,1,NA,NA
53852,1,2,2,2,2,2,2,1,2,10,2.44,3,NA,NA
53853,1,2,2,2,2,2,2,2,2,8,2.45,3,NA,NA
53854,1,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA
53855,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
53856,1,2,2,2,2,2,2,2,2,3,0.54,1,2,1
53857,1,2,2,2,2,2,2,2,2,7,3.55,3,NA,NA
53858,1,2,2,2,2,2,2,2,2,4,1.32,2,NA,NA
53859,1,2,2,2,2,2,2,2,2,12,4.63,3,NA,NA
53860,1,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA
53861,1,1,2,2,2,2,2,1,2,NA,NA,NA,NA,NA
53862,1,1,2,2,2,2,2,2,2,11,3.72,3,NA,NA
53863,1,2,2,2,2,2,2,1,1,77,NA,7,7,NA
53864,2,2,1,2,2,1,2,2,2,3,0.54,1,2,1
53865,2,2,1,1,2,1,2,2,2,NA,NA,NA,NA,NA
53866,1,2,2,2,2,2,2,2,1,3,0.5,1,2,1
53867,1,2,2,2,2,2,2,2,2,3,0.72,1,NA,NA
53868,1,1,2,2,2,2,2,2,1,10,2.79,3,NA,NA
53869,1,2,2,2,2,2,2,2,2,12,5,3,2,1
53870,1,2,2,2,2,2,2,2,2,4,0.82,1,2,1
53871,1,2,2,2,2,2,2,1,2,8,1.86,3,NA,NA
53872,1,1,2,2,2,2,2,2,2,77,NA,2,2,1
53873,2,2,1,1,2,1,2,2,1,1,0,1,2,1
53874,1,2,2,2,2,2,2,1,2,5,1.88,3,NA,NA
53875,1,2,2,2,2,2,2,2,2,12,5,3,NA,NA
53876,1,2,2,2,2,2,2,2,2,7,1.97,3,NA,NA
53877,1,2,2,2,2,2,2,2,2,6,1.36,2,2,1
53878,1,1,1,1,2,1,2,2,2,6,1.14,1,2,1
53879,2,2,1,2,2,2,2,1,2,7,2.47,3,NA,NA
53880,1,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA
53881,1,2,2,2,2,2,2,1,1,9,2.72,3,NA,NA
53882,1,1,2,2,2,2,2,1,2,12,4.19,3,NA,NA
53883,1,2,2,2,2,2,2,2,2,7,1.9,3,NA,NA
53884,1,2,1,2,2,2,2,1,2,10,4.53,3,NA,NA
53885,1,2,2,2,2,2,2,2,1,3,0.5,1,2,1
53886,2,2,2,2,2,1,2,2,2,2,0.71,1,2,1
53887,1,2,2,2,2,2,2,2,1,8,2.34,3,NA,NA
53888,2,2,2,2,2,2,1,2,1,3,0.29,1,2,1
53889,1,1,1,2,2,2,2,1,2,6,2.06,3,1,NA
53890,1,1,2,2,2,2,2,2,2,4,0.61,1,2,1
53891,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
53892,1,2,2,2,2,2,2,2,2,10,1.98,3,NA,NA
53893,1,2,2,2,2,2,1,2,2,7,1.08,1,2,1
53894,1,1,2,2,2,2,2,1,2,7,1.74,2,NA,NA
53895,1,2,2,2,2,2,2,2,1,3,0.72,1,2,1
53896,2,2,2,2,2,2,2,1,1,1,0,1,2,1
53897,1,2,1,2,2,2,2,2,1,7,1.13,1,2,1
53898,1,2,2,2,2,2,2,2,1,99,NA,2,2,1
53899,2,1,2,2,2,2,2,1,2,NA,NA,NA,NA,NA
53900,2,2,1,2,1,2,2,1,2,6,2.06,3,2,1
53901,1,2,2,2,2,2,2,2,2,7,1.15,1,2,1
53902,2,1,1,1,2,2,2,2,2,3,0.56,1,2,1
53903,2,2,1,2,2,1,2,2,2,3,0.99,1,2,1
53904,1,2,2,2,2,2,2,2,1,NA,NA,NA,NA,NA
53905,1,2,2,2,2,2,2,2,1,6,1.12,1,2,1
53906,2,2,1,1,2,2,2,1,1,5,1.65,2,NA,NA
53907,1,2,2,2,2,2,2,2,1,6,1.57,2,2,1
53908,1,2,2,1,2,2,2,1,2,10,4.06,3,NA,NA
53909,1,2,2,2,2,2,2,2,2,3,0.52,1,2,1
53910,1,2,1,2,2,2,2,2,2,4,1.15,1,NA,NA
53911,1,2,2,2,2,2,2,2,2,7,3.32,3,NA,NA
53912,1,2,2,2,2,1,2,1,1,8,2.66,3,NA,NA
53913,1,2,1,2,2,2,2,1,2,12,5,3,NA,NA
53914,1,1,2,2,1,2,2,1,2,12,5,3,NA,NA
53915,1,2,1,2,2,2,2,1,2,7,1.68,2,NA,NA
53916,1,2,2,2,2,2,2,2,2,99,NA,9,2,1
53917,1,2,2,2,2,1,2,2,2,6,1.41,2,9,NA
53918,1,2,2,2,2,2,2,2,2,10,2.16,3,2,3
53919,1,2,2,2,2,2,2,2,1,9,3.28,3,NA,NA
53920,2,2,1,2,1,2,2,2,2,3,0.97,1,2,1
53921,1,2,2,2,2,2,2,2,2,3,0.49,1,2,1
53922,1,2,2,2,2,2,2,2,2,7,2.29,3,NA,NA
53923,2,2,2,2,2,2,2,2,1,3,0.33,1,2,1
53924,2,2,1,2,2,2,2,2,1,2,0.78,1,2,1
53925,1,2,2,2,2,2,2,2,2,4,0.92,1,1,NA
53926,1,2,2,2,2,2,1,2,2,6,1.36,2,2,1
53927,2,2,2,2,2,2,2,2,1,3,0.32,1,2,1
53928,2,2,1,1,1,2,2,1,2,7,2.88,3,NA,NA
53929,1,1,1,2,2,2,2,2,2,7,1.9,3,NA,NA
53930,1,1,2,2,2,2,2,2,2,NA,NA,NA,NA,NA
53931,1,2,2,2,2,2,2,2,2,12,4.19,3,NA,NA
53932,1,2,2,2,2,2,2,1,2,6,1.3,1,NA,NA
53933,1,2,2,2,2,2,2,2,2,2,0.78,1,2,1
53934,1,1,2,2,2,2,2,1,1,11,4.26,3,NA,NA
53935,1,1,2,2,2,2,2,2,2,3,0.99,1,NA,NA
53936,1,2,2,2,2,2,2,1,2,9,5,3,NA,NA
53937,1,2,2,2,2,2,2,2,1,8,2.95,3,NA,NA
53938,1,2,1,1,2,2,2,1,1,10,2.2,3,NA,NA
53939,1,2,2,2,2,2,2,2,2,12,5,3,NA,NA
53940,2,2,1,2,1,2,2,2,2,4,1.15,1,1,NA
53941,1,1,2,2,2,2,2,2,1,8,2.62,3,2,1
53942,2,2,1,2,2,2,2,2,2,2,0.56,1,2,1
53943,2,1,2,2,2,2,2,2,1,3,0.45,1,2,1
53944,2,2,2,2,2,2,2,2,1,3,0.43,1,2,1
53945,1,1,2,2,2,2,2,2,2,99,NA,3,NA,NA
53946,2,2,1,2,1,1,2,2,2,7,2.47,3,NA,NA
53947,2,2,1,2,1,2,2,2,2,3,1.11,1,2,1
53948,1,1,2,2,2,1,2,2,1,9,2.18,3,2,1
53949,2,2,1,2,2,2,2,2,2,3,0.89,1,2,1
53950,1,2,1,2,1,2,2,2,2,11,3.54,3,NA,NA
53951,1,2,2,2,2,2,2,1,2,11,2.84,3,NA,NA
53952,1,2,2,2,2,2,2,2,2,6,1.36,2,2,1
53953,1,1,2,2,2,2,2,2,2,9,1.35,2,NA,NA
53954,1,2,2,2,2,2,2,2,2,10,3.27,3,NA,NA
53955,1,2,2,1,2,1,2,2,2,4,1.03,1,2,1
53956,1,2,1,1,2,2,2,1,2,NA,NA,NA,NA,NA
53957,2,1,2,2,2,2,2,2,2,6,1.02,1,2,1
53958,1,1,2,2,2,2,2,1,2,9,3.28,3,NA,NA
53959,1,2,2,2,2,2,1,2,2,3,0.52,1,2,1
53960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53961,1,2,1,1,2,1,2,1,2,5,0.65,1,1,NA
53962,1,2,2,2,2,2,1,2,2,6,1.02,1,2,1
53963,1,1,1,1,2,1,2,2,1,7,1.4,2,NA,NA
53964,1,2,1,1,2,2,2,1,1,10,2.2,3,NA,NA
53965,1,2,2,2,2,2,2,1,2,9,4.12,3,NA,NA
53966,1,2,2,2,2,2,2,2,2,8,1.58,2,NA,NA
53967,1,2,2,2,2,2,2,2,2,9,2.33,3,NA,NA
53968,1,1,2,2,2,2,2,9,2,99,NA,3,9,NA
53969,1,2,2,2,2,2,2,1,2,12,4.06,3,NA,NA
53970,1,2,2,2,2,2,2,1,2,12,5,3,2,6
53971,1,2,2,2,2,2,2,2,2,4,0.71,1,2,1
53972,1,2,2,2,2,2,2,2,2,11,4.59,3,NA,NA
53973,1,2,2,2,2,2,2,2,2,7,1.4,2,1,NA
53974,1,1,2,2,2,2,2,2,2,11,3.26,3,NA,NA
53975,1,2,1,2,1,2,2,1,2,12,5,3,NA,NA
53976,1,1,2,2,2,2,2,2,2,10,2.56,3,NA,NA
53977,1,2,2,2,2,2,2,1,2,9,3.28,3,NA,NA
53978,1,1,2,2,2,2,2,1,2,9,3.28,3,NA,NA
53979,1,2,2,2,2,2,2,2,2,6,3.1,3,NA,NA
53980,1,2,1,2,2,2,2,1,2,8,3.71,3,NA,NA
53981,1,2,2,1,2,2,2,2,2,2,0.2,1,2,1
53982,1,2,2,2,2,2,2,2,1,8,2.18,3,NA,NA
53983,1,2,2,2,2,2,2,2,2,8,2.18,3,NA,NA
53984,1,2,2,2,2,2,2,2,2,4,1.07,1,2,1
53985,2,1,2,2,2,2,2,2,2,9,2.72,3,NA,NA
53986,1,2,2,2,2,2,2,2,1,4,0.76,1,2,1
53987,2,2,2,2,2,2,2,2,1,77,NA,1,2,1
53988,1,1,2,2,2,2,2,1,2,8,1.55,2,1,NA
53989,1,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA
53990,1,2,2,2,2,2,2,2,2,5,0.65,1,2,1
53991,1,2,2,2,2,2,2,2,2,3,1.11,1,2,1
53992,1,2,2,2,2,2,2,2,2,11,4.19,3,NA,NA
53993,1,2,2,2,2,2,2,2,2,12,5,3,2,1
53994,1,2,2,2,2,2,2,2,2,9,5,3,NA,NA
53995,2,2,1,2,2,2,2,2,2,3,0.9,1,2,1
53996,2,2,1,2,1,2,2,2,2,7,2.96,3,2,4
53997,1,2,2,2,2,2,2,2,2,3,0.47,1,2,1
53998,1,1,2,2,2,2,2,2,2,99,NA,9,9,NA
53999,1,2,2,2,1,2,2,1,2,12,5,3,NA,NA
54000,1,2,2,2,2,2,2,2,2,2,0.55,1,2,1
54001,1,2,1,2,2,2,2,2,1,6,1.41,2,2,1
54002,1,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA
54003,2,2,2,2,2,2,1,2,2,1,0.23,1,2,1
54004,1,2,2,2,2,2,2,2,2,8,1.86,3,2,1
54005,1,2,2,2,2,2,2,2,2,1,0,1,2,1
54006,1,1,2,2,2,2,2,2,2,11,2.6,3,NA,NA
54007,1,2,2,2,2,2,2,2,2,5,1.65,2,NA,NA
54008,7,7,7,7,7,7,7,7,7,77,NA,3,7,NA
54009,2,2,2,2,2,1,2,2,2,2,0.27,1,2,1
54010,2,2,2,2,1,2,2,1,2,11,5,3,NA,NA
54011,2,2,1,2,2,2,2,2,2,3,0.94,1,2,1
54012,1,2,2,2,2,2,2,2,2,7,1.4,2,2,1
54013,1,1,2,2,2,2,2,2,2,NA,NA,NA,NA,NA
54014,1,2,2,2,2,2,2,2,2,3,0.42,1,2,1
54015,2,2,2,2,2,2,1,2,2,2,0.31,1,2,1
54016,2,2,2,2,2,2,2,2,1,2,0.33,1,2,1
54017,2,2,1,2,1,2,2,1,2,7,3.88,3,NA,NA
54018,1,2,2,2,2,2,2,2,2,99,NA,1,2,1
54019,7,7,7,7,7,7,7,7,7,NA,NA,NA,NA,NA
54020,1,2,2,2,2,2,2,2,2,11,2.16,3,NA,NA
54021,1,2,2,2,2,2,2,2,1,4,1.32,2,2,1
54022,1,2,2,2,2,2,2,1,2,8,4.65,3,NA,NA
54023,2,2,2,2,2,2,2,2,2,1,0,1,2,1
54024,2,1,1,2,2,2,2,1,2,11,4.59,3,NA,NA
54025,1,2,2,2,2,2,2,2,1,7,1.63,2,NA,NA
54026,1,2,2,2,2,2,2,2,2,4,0.98,1,2,1
54027,1,1,2,2,2,2,2,2,2,10,2.24,3,NA,NA
54028,1,2,2,2,2,2,2,2,2,3,0.72,1,NA,NA
54029,1,2,2,2,2,2,2,2,2,3,0.29,1,NA,NA
54030,1,2,2,2,2,2,2,2,1,7,1.22,1,NA,NA
54031,2,2,2,2,2,1,2,2,2,NA,NA,NA,NA,NA
54032,1,2,2,2,2,2,2,2,1,7,1.63,2,NA,NA
54033,2,2,1,2,2,2,2,1,2,4,1.24,1,2,3
54034,2,2,1,2,1,2,2,2,2,2,0.58,1,2,1
54035,1,2,2,2,2,2,2,2,2,8,3.46,3,NA,NA
54036,1,1,2,2,2,2,2,2,2,11,3.54,3,NA,NA
54037,1,2,2,2,2,2,2,2,2,9,2.03,3,2,1
54038,1,2,2,2,2,2,2,1,2,10,3.16,3,NA,NA
54039,1,2,2,2,2,2,2,2,2,5,1.09,1,2,1
54040,1,2,2,2,2,2,2,2,2,3,0.37,1,2,1
54041,1,2,2,2,2,2,2,2,2,8,4.99,3,NA,NA
54042,1,2,2,2,2,2,2,2,2,77,NA,3,7,NA
54043,1,1,1,2,2,2,2,2,2,3,0.54,1,2,3
54044,1,2,2,2,2,2,2,2,1,3,0.65,1,2,1
54045,1,2,2,2,2,2,2,2,2,2,0.39,1,2,1
54046,1,2,2,2,2,2,2,2,2,8,2.05,3,NA,NA
54047,1,2,2,2,2,2,2,2,2,4,1.05,1,2,1
54048,1,1,2,1,1,2,2,1,2,6,1.73,2,NA,NA
54049,2,2,2,2,2,1,2,2,2,2,0.27,1,2,1
54050,1,2,2,2,2,2,2,2,2,9,3.79,3,NA,NA
54051,1,2,1,2,1,2,2,1,2,NA,NA,NA,NA,NA
54052,1,2,2,2,2,2,2,2,2,10,2.99,3,NA,NA
54053,1,1,2,2,2,2,2,2,2,7,1.9,3,NA,NA
54054,1,2,1,2,2,2,2,2,1,3,1.22,1,2,1
54055,1,2,1,2,2,2,2,2,2,77,NA,2,7,NA
54056,1,2,2,2,2,2,2,2,2,2,0.24,1,2,1
54057,1,2,2,2,2,2,2,2,2,3,0.36,1,2,3
54058,1,2,1,2,1,2,2,2,2,7,1.63,2,NA,NA
54059,1,1,2,2,2,2,1,2,2,9,1.62,2,2,1
54060,2,2,2,2,2,1,2,2,2,3,1.03,1,2,1
54061,1,2,2,2,2,2,2,2,2,6,2.66,3,2,1
