"seqn","cbd010","cbq020","cbq030","cbq040","cbq050","cbq060","cbd070","cbd090","cbd110","cbd120","cbd130","cbq140","cbd150","cbd160","cbd170","cbd180","cbq190"
53450,2,1,3,1,5,1,150,20,0,30,0,4,30,7,45,666,NA
53451,2,1,2,1,5,4,200,0,0,100,0,3,5,5,60,7,5
53452,2,2,3,2,5,2,400,75,200,150,0,2,20,7,60,5,5
53453,2,3,3,3,5,2,280,0,100,60,0,3,15,7,120,7,6
53454,2,1,2,1,5,1,0,0,350,50,0,3,15,7,90,2,2
53455,2,1,2,3,5,3,535,128,137,30,0,2,10,5,30,4,4
53456,2,4,1,3,5,1,500,0,200,20,20,3,10,3,120,0,NA
53457,2,1,1,3,5,3,428,0,0,0,0,2,10,7,60,999,NA
53458,1,1,1,3,1,2,500,0,85,200,100,2,10,3,90,7,5
53459,2,1,1,3,5,4,150,0,0,0,0,2,5,6,60,666,NA
53460,2,1,1,3,5,2,428,128,0,0,0,2,25,7,90,666,NA
53461,2,1,1,1,5,4,125,0,25,20,0,5,5,7,60,666,NA
53462,2,1,1,3,1,1,500,0,0,100,60,1,15,6,60,7,6
53463,1,1,2,4,5,1,700,0,100,999999,999999,1,5,7,60,7,7
53464,2,2,5,2,5,5,500,0,0,150,0,2,15,0,NA,0,NA
53465,2,5,1,1,5,1,80,0,0,120,0,3,15,7,60,7,7
53466,1,1,2,2,5,2,400,0,0,0,30,4,5,7,180,7,7
53467,2,1,1,99,99,99,999999,999999,999999,999999,999999,99,99999,999,99999,999,NA
53468,2,3,3,2,3,3,214,0,250,0,15,4,30,4,120,4,4
53469,1,1,1,1,5,3,999999,999999,999999,999999,999999,1,5,7,120,7,7
53470,2,1,2,1,5,2,100,0,400,30,0,3,10,6,300,7,7
53471,2,1,1,1,5,1,500,0,0,0,0,1,10,7,120,7,7
53472,2,4,2,2,5,2,300,0,0,0,50,3,8,5,105,11,7
53473,2,1,2,2,1,3,400,0,0,0,0,2,15,7,90,7,7
53474,2,1,1,4,5,1,600,0,0,107,40,4,15,6,240,1,1
53475,2,1,1,3,1,1,500,0,0,100,60,1,15,6,60,7,6
53476,2,2,3,5,5,5,1000,100,150,200,30,1,10,5,30,15,15
53477,2,1,2,3,5,1,250,0,0,40,0,1,20,7,60,7,7
53478,2,1,2,3,5,2,300,0,0,0,0,4,10,7,60,7,7
53479,2,3,2,3,5,2,650,0,0,40,20,4,10,4,60,7,4
53480,2,1,1,1,4,1,200,50,0,100,0,5,60,7,20,0,NA
53481,2,1,1,1,2,1,400,0,0,200,0,3,10,5,60,7,7
53482,2,1,1,1,5,4,1285,35,80,0,0,1,20,7,120,7,7
53483,2,1,1,1,5,3,857,85,0,171,0,2,30,7,60,7,7
53484,2,1,1,3,3,1,40,0,4,150,0,4,10,6,60,666,NA
53485,2,2,1,4,4,4,300,0,0,100,50,2,20,7,180,3,3
53486,2,1,1,3,5,3,321,42,0,0,171,4,10,4,90,0,NA
53487,2,1,1,1,5,1,1000,25,0,80,0,2,10,6,180,7,6
53488,2,3,2,1,3,5,428,0,0,107,128,3,5,2,60,7,3
53489,1,1,2,2,4,4,300,0,0,100,30,3,10,4,45,666,NA
53490,2,1,3,5,5,1,300,0,0,50,0,3,20,7,60,7,7
53491,2,2,2,2,5,1,400,0,214,0,0,1,20,7,120,7,7
53492,1,2,1,1,2,1,400,100,200,300,300,3,5,5,120,2,2
53493,2,1,1,1,3,4,500,0,20,0,60,4,5,7,60,4,4
53494,2,1,1,1,5,1,200,75,0,200,85,3,5,5,70,7,5
53495,2,1,1,1,1,1,500,200,200,120,20,5,5,7,180,5,5
53496,2,1,1,4,5,5,25,0,0,0,0,4,5,1,60,666,NA
53497,2,1,1,1,5,1,300,0,100,342,0,4,5,7,120,7,7
53498,2,1,1,2,4,1,600,25,50,500,100,2,10,4,30,10,5
53499,2,1,1,1,1,3,1714,0,0,3000,0,1,15,7,120,7,7
53500,2,1,1,1,1,1,300,50,0,150,0,4,10,6,45,7,7
53501,2,1,1,1,1,1,700,15,0,200,0,3,10,3,60,0,NA
53502,2,1,1,4,5,5,200,0,0,0,0,4,10,4,60,666,NA
53503,2,1,1,1,5,3,150,30,30,171,15,3,2,4,20,666,NA
53504,2,2,2,2,5,5,642,128,0,171,0,2,10,7,60,7,7
53505,1,2,2,3,1,1,150,0,90,200,0,2,15,3,20,666,NA
53506,2,2,2,4,1,2,50,0,200,300,30,3,10,2,60,2,2
53507,2,1,1,5,5,1,300,50,0,100,0,4,5,4,45,0,NA
53508,2,1,2,1,5,1,342,0,0,100,0,4,20,5,60,3,3
53509,1,1,1,1,5,1,777777,777777,777777,777777,777777,4,10,4,120,7,4
53510,2,1,1,1,1,4,740,0,0,0,0,3,10,7,120,7,7
53511,2,1,2,1,5,1,1135,385,0,128,85,2,10,6,120,0,NA
53512,2,1,1,1,5,1,400,0,0,80,40,3,5,5,60,7,5
53513,2,1,1,3,5,3,1285,150,0,80,0,2,15,7,120,3,3
53514,2,3,3,2,5,4,300,100,0,30,0,3,20,6,60,7,7
53515,2,1,3,1,3,1,200,0,300,80,150,2,5,6,45,7,6
53516,2,3,2,1,5,1,150,50,150,80,0,2,15,7,60,0,NA
53517,2,1,1,1,1,1,300,0,300,200,100,2,10,7,120,7,7
53518,2,2,2,2,4,5,120,0,0,5,11,2,20,6,120,666,NA
53519,2,1,1,1,1,4,740,0,0,0,0,3,10,7,120,7,7
53520,2,2,4,3,1,4,364,30,50,100,0,3,5,5,60,5,5
53521,2,3,1,4,5,1,400,0,0,100,0,3,5,7,45,0,NA
53522,2,1,1,1,1,1,200,0,50,200,20,3,0,7,30,10,7
53523,2,1,2,1,1,2,500,0,0,125,0,3,15,3,90,5,5
53524,2,2,2,1,5,1,800,200,200,100,0,2,10,5,120,2,2
53525,2,1,1,1,1,1,700,178,0,100,0,2,5,7,90,6,6
53526,2,1,1,1,1,1,500,40,100,500,10,2,15,5,45,7,5
53527,2,2,3,3,5,1,450,0,0,0,0,3,60,7,90,7,7
53528,2,3,4,3,5,1,100,25,200,300,0,4,2,1,60,666,NA
53529,2,3,3,4,5,1,275,0,0,75,0,4,20,2,120,2,2
53530,2,1,2,2,1,5,175,25,0,100,0,2,10,5,40,666,NA
53531,2,1,1,4,5,2,800,50,0,41,0,2,15,7,120,7,7
53532,2,1,1,1,5,1,400,0,0,100,0,3,3,6,60,14,13
53533,1,1,1,2,5,1,600,0,0,200,0,2,15,3,60,7,4
53534,2,1,1,1,1,4,200,0,200,200,0,2,5,7,45,9,9
53535,2,1,3,5,4,3,400,85,100,50,20,2,15,7,120,7,7
53536,2,1,1,1,5,1,400,0,100,200,60,3,20,4,180,7,5
53537,2,3,3,1,5,1,80,0,40,0,0,3,20,5,30,666,NA
53538,2,1,1,1,5,1,400,60,60,120,50,3,5,4,60,4,4
53539,2,1,1,2,4,5,400,0,0,100,40,1,15,6,90,6,6
53540,2,2,4,3,1,5,150,0,0,500,40,3,10,0,NA,0,NA
53541,2,1,2,5,5,1,226,0,0,30,0,4,15,5,60,5,5
53542,2,1,1,2,1,5,428,999999,200,50,0,2,5,5,90,5,5
53543,2,1,2,2,1,3,450,0,0,40,0,1,15,7,60,7,7
53544,2,3,1,1,3,1,1200,0,200,100,0,2,15,7,120,7,7
53545,2,3,3,1,5,1,800,0,0,200,0,2,5,3,60,6,3
53546,1,1,1,1,2,1,471,0,500,50,0,2,5,6,90,18,18
53547,2,2,4,2,2,5,80,0,64,42,0,1,3,7,60,5,5
53548,2,1,1,3,1,1,600,0,0,0,0,1,30,7,120,5,5
53549,2,2,2,3,5,4,500,0,0,200,0,2,15,3,60,4,2
53550,2,1,2,3,1,4,700,50,50,100,0,2,15,6,45,13,7
53551,2,1,1,3,2,5,171,0,0,100,0,3,5,1,120,666,NA
53552,2,1,1,1,5,4,1285,35,80,0,0,1,20,7,120,7,7
53553,2,1,1,1,5,2,500,0,0,0,0,4,10,7,120,21,21
53554,2,1,1,5,5,5,600,0,0,100,0,2,10,7,180,7,7
53555,1,3,5,3,5,5,557,85,100,100,50,3,20,5,60,10,10
53556,2,1,1,5,1,3,900,100,0,0,0,2,10,7,60,7,7
53557,2,1,5,4,1,2,857,100,200,200,0,1,5,5,120,21,21
53558,2,2,3,1,4,1,200,0,250,0,150,4,20,3,60,666,NA
53559,2,2,1,1,5,1,520,0,0,642,642,3,3,0,NA,0,NA
53560,2,1,1,1,5,3,500,0,100,60,20,3,10,5,180,4,4
53561,2,1,2,3,1,1,428,0,70,100,30,3,5,7,60,7,7
53562,2,1,2,2,5,3,75,0,50,30,0,3,7,5,120,666,NA
53563,1,1,1,1,5,1,450,0,200,257,40,3,10,3,60,3,3
53564,2,1,1,1,5,2,500,0,0,500,160,2,5,4,180,14,14
53565,2,2,2,2,1,2,300,0,0,50,0,2,5,5,45,2,2
53566,2,1,1,1,5,1,400,50,0,150,0,4,15,7,120,7,7
53567,2,1,1,2,1,5,300,0,50,200,30,1,15,5,45,5,5
53568,2,1,1,1,1,1,500,100,100,0,20,2,5,7,90,7,7
53569,2,1,1,1,5,5,300,20,150,200,100,2,10,5,60,7,5
53570,2,3,1,3,5,2,500,100,0,0,0,4,8,7,120,7,7
53571,2,1,2,1,5,1,400,20,0,40,10,2,60,3,60,3,3
53572,2,4,3,1,1,1,400,50,40,100,100,1,5,2,60,2,2
53573,1,3,1,1,2,2,800,150,50,50,0,2,5,4,90,2,2
53574,1,1,1,1,5,1,450,50,35,125,0,4,25,7,120,7,7
53575,2,1,1,3,1,1,350,50,0,42,0,2,2,7,60,0,NA
53576,2,1,1,4,5,1,192,0,0,0,0,2,10,7,30,666,NA
53577,2,1,3,1,5,1,428,42,0,321,0,1,20,3,45,3,3
53578,2,4,1,4,5,1,480,0,50,20,0,2,3,7,120,0,NA
53579,2,1,1,3,1,5,700,0,0,0,0,4,10,6,45,7,6
53580,1,2,2,1,1,2,120,0,0,15,0,4,15,7,45,666,NA
53581,2,1,1,1,1,1,400,0,0,999999,999999,3,5,0,NA,0,NA
53582,2,1,1,1,1,3,50,0,0,0,0,5,30,999,5,666,NA
53583,2,3,2,3,5,1,150,0,0,10,0,4,20,7,90,7,7
53584,1,1,1,1,5,1,300,0,0,50,25,4,20,4,120,21,18
53585,2,1,3,2,1,3,150,20,350,130,30,3,10,7,90,2,2
53586,2,1,2,1,5,3,60,12,70,100,0,2,10,7,60,20,18
53587,NA,3,3,5,5,5,50,10,0,500,0,5,2,0,NA,666,NA
53588,2,1,1,3,5,5,300,0,0,50,0,4,10,7,20,0,NA
53589,2,1,1,3,1,3,321,0,171,150,0,1,10,5,180,3,3
53590,2,1,1,1,1,4,500,0,0,200,50,2,5,4,60,5,4
53591,NA,1,5,1,5,1,250,100,0,40,40,2,5,7,60,666,NA
53592,2,1,1,3,5,3,250,30,80,70,30,3,5,7,45,20,20
53593,2,1,1,1,5,4,250,0,20,30,0,1,10,7,120,21,21
53594,2,2,2,5,3,2,400,0,110,175,15,3,7,4,90,4,3
53595,2,1,2,2,5,1,428,128,214,40,20,2,15,7,120,14,14
53596,2,2,3,3,3,2,214,0,0,50,0,2,3,6,120,14,12
53597,2,1,1,3,1,2,350,0,0,0,0,4,10,7,180,5,5
53598,2,2,1,1,5,2,500,0,100,5,0,4,15,7,90,5,5
53599,2,1,1,2,5,5,857,128,0,100,0,3,20,7,45,10,10
53600,2,3,3,1,5,1,135,0,0,0,0,3,20,7,60,21,21
53601,2,1,3,4,1,3,400,0,100,100,0,2,10,6,90,5,5
53602,2,5,5,5,4,3,214,64,85,214,64,4,10,0,NA,666,NA
53603,2,1,1,1,5,3,535,64,35,0,0,2,30,7,60,7,7
53604,2,2,3,4,1,1,214,107,0,42,10,3,15,7,30,666,NA
53605,2,1,1,3,5,1,257,0,0,85,0,3,10,4,90,666,NA
53606,2,1,1,1,5,1,857,214,85,214,0,3,5,7,120,14,14
53607,2,1,1,1,5,5,200,10,0,50,0,1,5,6,30,666,NA
53608,2,1,3,4,5,3,1285,0,0,50,0,1,10,2,60,2,2
53609,2,1,1,1,5,1,642,150,0,257,20,2,20,2,45,666,NA
53610,2,1,1,1,4,1,20,0,100,150,0,2,10,2,60,666,NA
53611,2,1,1,1,1,5,1071,107,200,100,100,2,5,6,60,6,6
53612,2,1,3,1,4,3,500,0,300,25,0,4,60,7,90,7,7
53613,2,2,3,4,5,3,1285,0,0,0,0,2,15,7,90,7,7
53614,2,2,2,4,5,4,50,0,400,40,0,3,10,5,90,0,NA
53615,2,1,3,1,5,1,350,0,100,250,100,3,60,6,120,21,18
53616,2,1,2,3,1,1,428,107,428,857,0,2,10,3,60,3,3
53617,2,1,1,2,5,1,327,0,0,0,0,3,60,7,120,7,7
53618,2,1,1,5,5,5,500,0,0,0,100,2,5,7,180,5,5
53619,2,3,1,3,1,4,428,85,0,85,20,3,5,7,180,7,7
53620,2,3,2,1,5,1,200,0,200,10,0,2,10,4,45,666,NA
53621,2,2,2,2,5,1,428,0,0,500,0,2,10,3,120,3,3
53622,2,2,2,2,4,1,500,0,0,171,0,2,60,3,60,7,3
53623,2,2,5,2,5,2,300,0,0,60,0,1,15,3,120,2,2
53624,2,1,1,3,5,1,642,0,0,0,0,2,60,7,40,14,14
53625,2,3,4,2,5,3,80,20,50,21,0,3,20,3,15,666,NA
53626,2,1,1,3,5,5,428,42,100,50,0,2,30,7,60,21,21
53627,2,2,3,3,5,1,350,0,0,75,0,3,5,5,60,11,6
53628,2,1,1,1,5,2,500,0,0,0,0,4,10,7,120,21,21
53629,2,3,3,3,1,3,300,0,385,200,0,2,30,5,240,5,5
53630,2,1,1,4,5,4,20,0,0,500,15,3,2,2,60,666,NA
53631,2,1,1,3,3,1,200,0,0,15,0,3,10,4,90,666,NA
53632,2,1,1,1,5,1,60,0,0,20,0,3,15,7,60,4,4
53633,2,1,1,3,5,1,125,0,125,300,0,2,15,4,30,4,4
53634,2,1,1,1,5,1,400,0,0,50,50,4,10,6,120,6,6
53635,2,1,1,2,1,5,200,0,0,30,0,3,3,6,60,6,6
53636,2,2,3,3,5,3,800,0,0,40,0,3,5,5,60,7,7
53637,1,1,3,2,5,4,192,64,0,0,0,1,10,7,30,666,NA
53638,2,1,1,1,1,3,250,0,300,25,0,3,10,7,90,7,7
53639,2,1,3,3,5,1,428,64,0,128,0,1,3,4,40,666,NA
53640,2,3,3,3,1,1,400,60,70,40,20,3,30,6,180,7,6
53641,2,1,3,3,5,3,471,0,64,171,0,2,5,6,120,7,6
53642,1,2,1,3,5,1,200,0,0,150,0,4,10,5,60,5,5
53643,2,1,1,1,1,4,200,30,0,200,20,2,3,3,20,666,NA
53644,1,2,1,3,5,1,200,0,0,150,0,4,10,5,60,5,5
53645,2,1,1,4,5,5,257,0,0,60,0,2,10,7,90,6,6
53646,2,1,1,1,5,1,500,0,0,200,0,3,0,7,120,2,2
53647,1,1,1,3,5,3,350,0,0,20,0,3,20,7,60,7,7
53648,2,1,1,1,4,4,400,0,0,85,0,2,45,4,120,3,3
53649,2,2,2,3,5,2,600,0,100,150,50,2,5,7,120,3,3
53650,2,1,1,3,1,3,150,20,300,100,40,4,15,5,60,1,1
53651,2,1,1,4,4,1,250,0,300,40,15,3,15,4,120,4,4
53652,2,1,1,3,5,4,857,0,342,0,0,2,10,5,90,5,5
53653,2,1,1,3,5,1,200,30,10,0,0,3,10,2,90,666,NA
53654,2,1,1,3,5,1,600,30,0,40,25,4,10,7,60,1,1
53655,1,1,1,4,1,5,700,200,0,160,0,1,5,6,60,7,7
53656,2,1,1,1,1,1,400,100,200,200,100,3,30,6,120,6,6
53657,2,3,3,4,4,2,60,20,42,30,85,5,10,0,NA,666,NA
53658,2,1,1,3,5,1,1200,0,0,300,0,2,30,6,120,6,6
53659,1,1,1,5,1,5,321,0,0,27,0,3,15,7,15,7,7
53660,2,1,3,5,5,1,500,0,0,0,51,2,10,7,60,7,7
53661,2,2,2,3,4,3,500,60,100,200,30,2,10,4,60,4,4
53662,1,1,3,3,4,2,175,0,0,150,0,3,10,3,60,1,1
53663,1,3,3,1,5,2,60,0,170,50,30,2,10,1,60,3,0
53664,2,1,2,2,4,4,200,0,50,40,0,2,20,7,25,666,NA
53665,2,3,3,2,4,3,450,0,0,128,85,3,10,5,60,2,2
53666,1,1,1,2,1,5,650,0,0,80,0,2,5,7,90,10,10
53667,2,2,1,3,4,2,771,171,107,257,60,2,20,7,60,7,7
53668,2,1,1,1,2,1,400,0,0,100,20,3,15,6,60,6,6
53669,2,5,5,1,5,1,50,0,0,400,0,4,10,4,10,666,NA
53670,2,3,5,2,1,1,500,150,0,300,20,2,8,4,60,4,4
53671,2,1,2,3,5,3,1500,400,20,120,0,2,7,7,120,7,7
53672,2,1,1,1,1,3,250,0,300,25,0,3,10,7,90,7,7
53673,2,2,2,4,5,4,400,0,0,0,0,2,15,7,90,7,7
53674,2,2,1,1,5,2,999999,999999,999999,0,0,4,5,7,120,7,7
53675,2,1,1,3,5,3,321,42,0,0,171,4,10,4,90,0,NA
53676,2,1,1,1,1,1,500,50,0,0,50,2,30,3,20,3,3
53677,2,2,1,2,2,3,600,0,0,30,0,2,30,6,60,6,6
53678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53679,2,3,1,1,5,1,200,0,65,150,0,4,45,7,240,7,4
53680,2,1,1,3,2,5,150,50,15,20,20,3,10,7,30,666,NA
53681,2,1,1,1,5,1,300,0,15,100,0,2,15,2,180,2,2
53682,2,1,1,5,1,1,535,0,0,150,0,2,10,7,30,6,6
53683,2,1,1,2,1,1,342,85,80,100,40,2,10,5,60,9,9
53684,2,1,2,3,5,1,1071,0,0,0,0,2,10,7,180,7,7
53685,2,3,3,4,5,3,300,0,0,0,0,3,5,7,120,7,7
53686,2,1,1,1,5,3,350,0,100,20,0,3,5,7,90,7,7
53687,1,1,1,1,5,1,500,100,50,300,0,3,5,7,150,7,7
53688,1,2,4,1,1,5,0,0,252,128,0,2,10,0,NA,666,NA
53689,2,2,2,3,5,3,1071,214,0,50,0,1,30,7,120,14,14
53690,2,1,1,1,3,1,500,0,0,0,0,2,20,7,60,5,5
53691,2,1,3,3,1,1,857,0,200,999999,0,1,10,5,60,9,8
53692,2,1,4,1,5,1,642,0,300,600,0,2,15,3,120,2,2
53693,1,1,1,1,5,1,400,0,0,200,0,4,15,3,180,2,2
53694,2,1,3,4,5,4,64,0,4,0,0,1,20,7,120,7,7
53695,2,1,1,5,1,4,1285,85,0,999999,0,2,30,7,60,7,7
53696,1,1,1,3,1,5,200,0,0,80,0,2,5,7,120,4,4
53697,2,1,1,1,1,1,250,0,30,150,0,1,5,7,75,666,NA
53698,1,1,2,1,5,1,300,0,200,40,0,4,10,7,120,10,10
53699,2,3,1,3,1,1,500,100,0,0,30,4,20,7,60,5,5
53700,2,2,3,5,1,2,300,20,0,0,0,2,5,7,60,7,7
53701,2,1,1,3,5,1,400,0,0,100,0,2,10,5,60,1,1
53702,2,2,1,1,5,1,200,20,50,100,50,4,2,4,60,3,3
53703,1,1,1,1,5,1,200,0,0,20,0,4,20,6,45,6,6
53704,2,1,1,3,1,1,1071,428,0,128,0,2,5,7,60,6,6
53705,1,1,1,4,1,5,100,30,40,20,0,3,5,7,20,666,NA
53706,2,1,2,3,5,3,180,0,0,999999,999999,4,7,7,30,1,1
53707,2,1,3,2,5,3,600,60,600,250,25,3,30,5,120,14,13
53708,2,1,1,1,5,1,642,15,0,0,0,2,20,7,45,7,7
53709,2,4,3,1,1,1,857,85,0,128,214,2,10,2,180,1,1
53710,2,3,3,2,5,3,300,0,300,150,100,3,10,7,60,21,19
53711,2,2,4,3,1,4,364,30,50,100,0,3,5,5,60,5,5
53712,2,1,1,4,1,3,857,214,171,128,85,2,15,7,60,7,7
53713,2,1,1,1,3,1,514,0,80,85,0,1,15,7,90,7,7
53714,2,2,2,2,5,4,450,125,105,230,75,1,10,5,120,5,5
53715,2,1,1,4,5,3,999999,999999,0,100,0,1,5,3,45,666,NA
53716,2,1,2,2,5,1,500,0,0,300,0,2,5,3,45,2,2
53717,2,1,1,2,1,1,150,0,20,20,15,2,5,4,60,4,4
53718,2,1,1,4,1,4,600,0,100,300,0,1,20,4,60,2,2
53719,2,1,1,4,5,5,514,0,0,0,0,2,10,7,180,7,7
53720,2,3,1,4,5,4,200,40,120,20,14,4,30,3,120,666,NA
53721,1,1,1,3,1,4,648,0,0,35,0,3,5,6,60,4,4
53722,1,1,1,2,5,1,700,0,30,0,0,4,15,7,180,7,7
53723,2,1,1,5,5,3,100,0,0,20,0,4,10,3,30,666,NA
53724,2,1,1,3,1,1,256,0,0,22,0,4,20,7,120,7,7
53725,2,1,2,4,1,4,300,65,0,20,0,2,15,7,60,21,21
53726,2,2,1,3,5,1,500,50,0,47,0,3,10,7,120,7,7
53727,2,1,3,3,3,2,400,0,80,128,0,4,40,4,60,2,2
53728,2,1,1,1,5,1,428,0,0,0,0,1,15,7,120,7,7
53729,2,1,1,1,5,2,600,120,0,320,0,3,20,6,60,7,7
53730,2,3,3,4,5,3,400,0,50,100,30,2,20,3,60,666,NA
53731,NA,3,1,2,4,5,642,42,0,999999,999999,2,5,7,60,666,NA
53732,2,1,2,1,5,1,300,0,0,60,0,2,5,4,120,14,13
53733,1,1,2,2,5,2,400,0,0,0,30,4,5,7,180,7,7
53734,2,1,1,4,1,1,300,0,100,50,0,2,15,7,60,16,16
53735,2,1,1,5,5,3,320,80,100,42,0,3,5,7,120,6,6
53736,2,1,1,1,5,1,400,0,0,0,171,3,10,5,90,5,5
53737,2,2,4,1,5,2,300,30,0,70,0,3,4,7,45,7,7
53738,2,3,1,3,5,3,300,0,0,50,0,3,10,7,120,7,7
53739,2,1,1,1,5,1,214,0,342,85,0,2,10,5,60,4,4
53740,2,1,2,1,1,1,214,20,25,30,30,5,10,4,45,14,14
53741,2,1,1,4,1,5,642,0,40,350,80,1,10,4,120,6,4
53742,2,2,2,4,5,3,428,0,0,128,0,2,5,7,60,7,7
53743,1,1,2,3,1,4,300,0,0,100,0,2,45,7,60,14,14
53744,2,1,3,2,5,3,600,60,600,250,25,3,30,5,120,14,13
53745,1,2,3,1,2,1,385,192,75,60,0,3,5,7,120,5,5
53746,1,1,2,2,3,1,400,0,0,200,0,2,15,3,90,1,1
53747,2,2,2,2,2,3,450,0,50,80,0,3,15,7,90,7,7
53748,2,3,3,4,5,4,1071,42,0,60,0,2,20,7,60,7,7
53749,2,1,2,3,5,1,450,0,30,200,0,3,15,7,180,2,2
53750,2,1,1,1,5,1,0,0,600,300,0,4,10,7,20,0,NA
53751,2,3,3,3,5,1,642,0,80,100,44,2,5,6,60,6,6
53752,2,1,5,4,5,3,642,0,128,50,0,2,15,7,120,7,7
53753,2,1,2,2,5,1,428,85,50,100,0,3,13,5,60,18,16
53754,2,1,3,4,5,3,1285,0,0,50,0,1,10,2,60,2,2
53755,2,2,3,4,2,2,80,40,15,40,10,3,15,2,120,666,NA
53756,2,1,4,3,5,4,125,0,0,0,120,3,15,1,60,3,3
53757,2,1,1,4,5,3,857,428,0,0,0,2,5,7,15,7,7
53758,2,1,2,3,5,1,857,214,0,40,40,2,10,5,60,5,5
53759,2,1,1,1,1,1,170,0,0,0,0,2,7,7,120,666,NA
53760,2,1,1,1,5,1,300,40,20,0,100,3,4,7,120,0,NA
53761,2,3,3,4,5,5,214,0,0,999999,999999,3,10,3,30,666,NA
53762,9,1,1,5,5,1,1000,0,0,0,257,2,20,7,120,2,2
53763,2,4,4,4,5,5,150,25,15,30,10,3,10,2,30,666,NA
53764,1,1,1,5,1,1,150,0,0,150,0,2,5,2,30,666,NA
53765,2,1,2,3,5,1,1071,0,0,0,0,2,10,7,180,7,7
53766,2,1,1,1,1,3,500,0,0,50,0,2,20,7,60,14,14
53767,2,1,1,1,5,1,300,0,100,342,0,4,5,7,120,7,7
53768,2,1,3,1,4,3,500,0,300,25,0,4,60,7,90,7,7
53769,2,2,3,4,1,5,45,5,3,120,0,4,10,3,60,666,NA
53770,1,1,2,3,5,2,500,0,0,200,100,1,10,6,60,4,4
53771,2,1,1,1,5,1,200,0,100,250,50,3,10,5,30,3,3
53772,2,1,1,3,5,5,200,45,300,35,11,3,30,4,180,0,NA
53773,1,1,1,5,1,5,428,0,428,642,40,2,15,7,60,7,7
53774,1,1,1,2,5,5,600,20,0,0,50,2,10,7,60,2,1
53775,2,2,2,3,5,2,250,0,0,60,0,1,15,0,NA,666,NA
53776,2,2,2,5,2,2,350,0,999999,107,0,3,20,3,30,0,NA
53777,2,3,4,4,5,4,214,85,0,257,0,3,2,1,30,666,NA
53778,1,1,1,1,5,1,400,100,0,60,60,4,3,7,60,2,2
53779,2,3,1,1,5,1,200,40,180,0,0,4,20,7,45,7,7
53780,2,5,1,1,5,3,500,0,0,80,0,3,15,7,45,7,7
53781,1,1,2,2,3,1,535,428,100,128,50,2,5,6,45,6,6
53782,2,2,3,1,1,1,85,0,0,350,0,2,5,2,60,14,0
53783,2,2,2,3,1,2,400,0,0,200,0,1,20,3,120,7,7
53784,2,1,1,1,1,1,800,200,100,200,60,2,10,5,90,5,5
53785,2,2,4,3,5,4,100,10,0,128,0,2,5,7,60,2,2
53786,2,1,1,2,1,5,350,50,60,30,0,4,15,7,60,7,7
53787,2,1,1,2,5,3,200,0,100,30,0,2,10,2,35,2,2
53788,2,1,1,4,1,5,857,0,0,535,0,1,15,6,60,21,20
53789,2,1,1,1,5,1,400,0,100,0,0,4,45,7,60,7,7
53790,2,1,1,1,1,1,800,200,100,200,60,2,10,5,90,5,5
53791,2,1,1,1,4,1,300,0,0,100,0,3,5,7,60,21,21
53792,2,1,1,1,1,1,200,20,0,40,20,3,3,4,60,5,4
53793,2,3,4,3,5,5,200,0,0,0,120,2,2,4,120,666,NA
53794,1,1,1,1,1,5,500,0,0,200,0,2,10,0,NA,2,0
53795,1,2,2,1,5,1,500,0,200,50,15,3,5,7,90,10,10
53796,2,1,1,1,1,1,500,150,0,30,0,2,5,6,60,7,6
53797,2,2,2,3,5,2,300,0,0,100,0,2,10,14,120,14,14
53798,2,1,1,1,1,4,500,100,100,20,0,2,5,7,60,7,7
53799,2,1,1,1,1,3,400,0,0,250,20,1,10,2,30,0,NA
53800,2,1,3,1,5,1,514,0,110,120,0,2,5,7,90,7,7
53801,2,3,1,1,5,1,200,25,300,200,50,3,7,4,120,3,3
53802,2,1,4,3,5,5,192,0,0,0,0,2,10,7,60,666,NA
53803,2,1,1,3,1,5,150,20,250,350,0,3,10,0,45,666,NA
53804,2,1,1,2,5,2,400,0,0,600,0,2,5,5,60,7,7
53805,2,1,2,3,5,1,500,100,150,40,0,4,15,3,99999,0,NA
53806,2,1,1,1,5,1,700,80,120,60,0,3,60,7,75,7,7
53807,2,1,1,3,5,1,600,50,0,50,20,2,10,4,60,5,5
53808,2,1,3,2,5,5,300,0,200,275,0,2,10,5,120,14,11
53809,2,1,1,3,1,5,220,0,80,80,30,3,5,5,90,5,5
53810,1,1,1,4,1,3,400,0,0,0,0,4,15,7,60,7,7
53811,2,1,1,4,5,1,100,0,0,25,0,3,10,7,60,7,7
53812,2,1,1,1,1,1,857,85,0,857,20,2,10,6,40,6,6
53813,1,3,1,3,4,1,857,128,100,0,0,2,10,7,60,7,7
53814,2,1,3,3,1,3,100,0,0,30,0,3,5,7,60,2,2
53815,1,2,3,1,1,1,642,0,214,150,30,3,15,4,90,4,4
53816,NA,1,1,3,1,5,535,0,0,428,0,4,5,4,60,666,NA
53817,1,1,1,2,1,2,350,0,50,30,20,2,10,3,60,1,1
53818,1,1,1,1,5,3,100,80,600,100,0,3,60,7,120,7,7
53819,2,1,2,4,5,2,450,0,0,150,0,2,10,7,60,7,7
53820,2,3,3,4,5,4,100,0,250,25,0,2,15,6,60,6,6
