"seqn","ocd150","ocq180","ocq210","ocd231","ocd241","ocq260","ocq265","ocd270","ocq290g","ocq290q","ocq380","ocd390g","ocd391","ocd392","ocd395","ocq510","ocq520","ocq530","ocq540","ocq550","ocq560","ocq570","ocq580"
59462,1,30,2,7,16,5,1,96,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,1,1,2,NA
59463,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,11,17,36,2,NA,2,NA,2,NA,2,NA
59464,1,38,NA,11,17,1,1,3,2,NA,NA,1,19,17,132,2,NA,2,NA,2,NA,2,NA
59465,1,8,2,16,15,5,1,60,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
59467,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,19,14,1,1,1,1,1,1,1,1
59468,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,15,8,540,2,NA,2,NA,2,NA,1,5
59469,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,15,8,372,1,5,2,NA,2,NA,2,NA
59470,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,9,22,7,2,NA,2,NA,2,NA,2,NA
59471,1,30,2,14,17,1,5,8,2,NA,NA,1,5,21,120,2,NA,2,NA,2,NA,1,2
59473,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,8,2,12,1,0,2,NA,2,NA,2,NA
59475,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,18,13,24,2,NA,2,NA,2,NA,2,NA
59478,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,16,17,72,2,NA,2,NA,2,NA,2,NA
59480,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,8,16,228,1,0,2,NA,2,NA,2,NA
59482,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,16,14,60,NA,NA,NA,NA,NA,NA,NA,NA
59483,1,40,NA,18,14,1,1,24,1,1,NA,2,NA,NA,NA,1,2,9,NA,2,NA,1,3
59484,1,60,NA,1,18,1,1,108,2,NA,NA,2,NA,NA,NA,1,9,2,NA,2,NA,2,NA
59485,1,20,2,15,17,1,1,0,2,NA,NA,1,9,17,10,2,NA,2,NA,2,NA,2,NA
59486,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,22,23,324,1,5,1,5,2,NA,1,5
59487,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,19,120,1,15,1,3,1,20,1,15
59489,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,13,4,84,1,7,1,7,1,7,1,0
59490,1,50,NA,21,2,3,1,48,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,1,2
59493,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59495,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,11,16,396,2,NA,2,NA,2,NA,2,NA
59496,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59497,1,24,2,14,12,1,3,12,2,NA,NA,1,21,12,168,1,3,2,NA,2,NA,1,20
59498,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,11,16,96,2,NA,2,NA,2,NA,2,NA
59499,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,11,7,300,2,NA,2,NA,2,NA,2,NA
59501,1,55,NA,20,15,5,5,120,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,1,6
59502,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59506,1,25,2,11,7,1,5,36,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,1,0
59508,1,22,2,8,16,1,2,24,1,1,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
59509,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,8,16,132,2,NA,2,NA,2,NA,2,NA
59510,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,16,10,120,2,NA,2,NA,2,NA,2,NA
59514,1,27,1,16,15,1,5,3,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
59515,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,10,20,384,1,0,2,NA,2,NA,1,8
59516,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,18,14,120,2,NA,2,NA,2,NA,2,NA
59518,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59521,1,10,1,16,10,5,1,180,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
59522,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,18,13,24,2,NA,2,NA,2,NA,2,NA
59524,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,12,12,120,2,NA,2,NA,2,NA,2,NA
59526,1,38,NA,8,16,1,1,24,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
59527,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,6,21,60,2,NA,2,NA,2,NA,2,NA
59528,1,8,2,19,9,5,5,552,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
59529,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,7,17,24,1,2,2,NA,1,2,2,NA
59530,1,40,NA,16,1,1,1,180,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
59531,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,12,1,120,1,10,1,10,2,NA,1,10
59533,1,36,NA,16,11,4,1,108,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
59534,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,8,16,60,2,NA,2,NA,2,NA,2,NA
59536,1,38,NA,13,17,1,1,96,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
59537,1,40,NA,5,22,1,1,36,2,NA,NA,1,5,22,156,2,NA,2,NA,1,1,1,3
59539,1,6,2,4,1,5,1,204,1,2,NA,2,NA,NA,NA,1,17,1,17,2,NA,1,10
59541,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,19,20,384,1,32,2,NA,1,32,1,25
59542,1,75,NA,2,12,1,1,9,2,NA,NA,1,21,12,300,1,3,2,NA,2,NA,2,NA
59545,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,9,17,18,2,NA,2,NA,2,NA,2,NA
59546,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,19,264,1,22,2,NA,2,NA,1,1
59547,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,18,17,60,2,NA,2,NA,2,NA,2,NA
59549,2,NA,2,18,13,1,2,2,2,NA,NA,1,18,17,3,2,NA,1,0,2,NA,2,NA
59550,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59551,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59552,1,14,2,18,13,1,3,2,2,NA,NA,2,NA,NA,NA,2,NA,1,0,2,NA,2,NA
59553,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,21,17,144,1,5,2,NA,2,NA,2,NA
59555,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,16,2,12,2,NA,2,NA,2,NA,2,NA
59556,1,80,NA,16,10,1,1,12,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
59558,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5,21,72,2,NA,2,NA,1,6,1,6
59559,1,45,NA,19,10,1,1,36,2,NA,NA,2,NA,NA,NA,2,NA,1,9,2,NA,1,6
59560,2,NA,1,4,4,3,1,240,2,NA,NA,2,NA,NA,NA,1,1,1,1,1,4,1,1
59561,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,4,19,312,1,26,1,26,2,NA,1,2
59562,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,15,17,48,2,NA,2,NA,2,NA,2,NA
59563,1,45,NA,15,3,4,1,18,2,NA,NA,2,NA,NA,NA,1,1,2,NA,2,NA,2,NA
59564,1,70,NA,8,16,1,2,48,2,NA,NA,2,NA,NA,NA,1,0,2,NA,1,4,2,NA
59565,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,5,19,60,1,2,1,3,2,NA,1,7
59566,1,40,NA,6,21,1,1,396,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,1,1
59567,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,6,21,60,2,NA,1,5,2,NA,2,NA
59568,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,14,14,36,1,3,1,4,2,NA,2,NA
59570,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,360,2,NA,1,30,2,NA,2,NA
59571,1,40,NA,16,17,1,1,48,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
59572,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,18,720,1,40,2,NA,2,NA,2,NA
59574,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,8,22,48,2,NA,2,NA,2,NA,2,NA
59575,1,16,2,18,13,1,2,6,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
59577,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,14,14,1,2,NA,2,NA,2,NA,2,NA
59578,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,10,17,84,NA,NA,NA,NA,NA,NA,NA,NA
59579,1,17,2,13,9,1,1,4,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
59580,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,14,14,72,1,6,1,6,2,NA,2,NA
59582,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,9,22,360,2,NA,2,NA,1,30,2,NA
59584,1,45,NA,7,3,1,1,12,2,NA,NA,2,NA,NA,NA,1,0,1,3,2,NA,1,0
59586,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,18,21,36,2,NA,2,NA,2,NA,2,NA
59587,1,40,NA,2,10,1,1,36,1,8,NA,2,NA,NA,NA,1,1,2,NA,1,1,1,1
59588,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59589,1,28,2,7,16,1,2,12,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
59590,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,17,9,36,1,3,2,NA,2,NA,2,NA
59591,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,5,21,144,1,12,2,NA,2,NA,1,7
59593,1,40,NA,18,14,1,1,108,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,1,9
59594,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,4,19,240,1,1,2,NA,1,1,2,NA
59598,1,32,2,5,21,1,1,180,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
59600,2,NA,1,1,1,1,1,276,2,NA,NA,2,NA,NA,NA,1,23,2,NA,1,23,1,1
59601,1,60,NA,18,13,1,5,24,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
59603,1,38,NA,18,13,1,1,84,2,NA,NA,1,6,17,180,2,NA,2,NA,2,NA,2,NA
59604,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,5,4,540,1,45,2,NA,2,NA,2,NA
59605,1,40,NA,10,9,1,5,240,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
59606,1,40,NA,20,14,5,1,60,2,NA,NA,2,NA,NA,NA,1,5,1,5,2,NA,1,5
59607,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,16,11,60,2,NA,2,NA,2,NA,2,NA
59608,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59609,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59610,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,21,14,36,2,NA,1,1,2,NA,2,NA
59611,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,16,11,84,2,NA,1,5,2,NA,2,NA
59612,1,40,NA,7,22,1,1,36,2,NA,NA,1,6,21,252,2,NA,2,NA,2,NA,1,23
59615,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,21,12,96,1,2,2,NA,1,6,2,NA
59616,1,40,NA,1,1,5,1,288,2,NA,NA,2,NA,NA,NA,1,24,1,24,2,NA,2,NA
59618,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,12,16,180,2,NA,2,NA,2,NA,2,NA
59620,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,18,16,72,2,NA,2,NA,2,NA,2,NA
59622,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,21,180,1,15,2,NA,2,NA,2,NA
59623,1,50,NA,18,13,1,4,96,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,1,8,2,NA
59625,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,4,19,108,1,9,1,9,1,9,1,9
59626,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,1,720,NA,NA,NA,NA,NA,NA,NA,NA
59627,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,16,11,384,1,25,2,NA,2,NA,1,30
59631,1,55,NA,19,1,1,1,468,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
59632,2,NA,1,5,21,1,1,408,1,8,NA,2,NA,NA,NA,1,30,2,NA,1,30,1,30
59634,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59636,1,32,1,16,8,3,1,4,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,1,18,2,NA
59637,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,5,21,12,2,NA,2,NA,2,NA,1,18
59638,1,60,NA,8,17,1,1,3,2,NA,NA,1,4,1,120,1,10,1,10,1,10,1,10
59639,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,8,16,264,2,NA,2,NA,2,NA,2,NA
59640,1,60,NA,1,1,1,1,384,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,1,1,2,NA
59642,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,4,19,240,1,20,2,NA,2,NA,2,NA
59643,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,16,11,240,2,NA,2,NA,2,NA,2,NA
59644,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59646,1,40,NA,16,14,1,3,11,2,NA,NA,1,5,21,180,2,NA,1,15,2,NA,2,NA
59648,1,50,NA,4,19,5,1,192,2,NA,NA,2,NA,NA,NA,1,8,2,NA,2,NA,1,16
59649,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59651,1,21,1,15,8,4,5,96,2,NA,NA,1,15,8,336,1,25,2,NA,2,NA,2,NA
59655,1,60,NA,16,11,3,3,4,2,NA,NA,1,16,11,48,2,NA,2,NA,2,NA,2,NA
59659,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,21,17,384,NA,NA,NA,NA,NA,NA,NA,NA
59662,1,45,NA,18,13,1,1,12,2,NA,NA,2,NA,NA,NA,2,NA,1,5,2,NA,2,NA
59663,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,18,17,48,2,NA,2,NA,2,NA,2,NA
59664,1,42,NA,8,17,1,5,96,1,1,NA,2,NA,NA,NA,1,8,2,NA,2,NA,2,NA
59665,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,11,17,132,2,NA,2,NA,2,NA,2,NA
59666,1,40,NA,8,2,1,1,10,2,NA,NA,2,NA,NA,NA,1,4,1,1,2,NA,1,1
59667,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,8,16,204,2,NA,2,NA,2,NA,2,NA
59668,1,55,NA,15,1,1,1,312,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
59669,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,8,16,24,1,1,1,2,1,1,1,1
59671,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59673,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,8,16,300,NA,NA,NA,NA,NA,NA,NA,NA
59674,1,16,2,11,16,1,1,264,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
59675,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,16,10,48,NA,NA,NA,NA,NA,NA,NA,NA
59676,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,18,16,10,2,NA,2,NA,2,NA,2,NA
59678,1,40,NA,4,19,1,1,252,2,NA,NA,2,NA,NA,NA,2,NA,1,33,2,NA,1,33
59679,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59685,1,20,2,8,16,1,5,4,2,NA,NA,1,18,13,8,2,NA,2,NA,2,NA,2,NA
59688,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,18,13,60,2,NA,2,NA,1,5,1,5
59689,1,48,NA,5,17,1,1,168,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
59692,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,7,4,252,2,NA,1,5,1,6,1,35
59693,1,49,NA,11,17,1,1,36,2,NA,NA,1,11,17,240,2,NA,2,NA,2,NA,2,NA
59694,1,32,1,8,22,1,1,168,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,1,10,1,10
59697,1,40,NA,12,17,1,1,108,1,2,NA,1,4,19,120,2,NA,2,NA,2,NA,1,10
59698,1,54,NA,19,21,1,1,0,2,NA,NA,1,1,1,84,1,7,1,3,1,5,1,5
59699,1,43,NA,16,6,1,1,24,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
59704,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,8,20,480,NA,NA,NA,NA,NA,NA,NA,NA
59705,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,20,14,300,NA,NA,NA,NA,NA,NA,NA,NA
59707,1,31,2,1,18,1,1,600,2,NA,NA,2,NA,NA,NA,2,NA,1,45,2,NA,2,NA
59708,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,8,16,264,NA,NA,NA,NA,NA,NA,NA,NA
59710,1,60,NA,19,1,1,1,72,2,NA,NA,1,8,16,120,2,NA,2,NA,1,5,1,1
59711,1,40,NA,6,17,1,1,18,2,NA,NA,1,18,16,24,2,NA,2,NA,2,NA,2,NA
59712,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,15,8,24,1,1,1,0,1,1,1,0
59713,1,20,2,19,15,5,1,120,2,NA,NA,1,10,17,348,2,NA,2,NA,2,NA,2,NA
59715,1,70,NA,5,16,1,1,0,2,NA,NA,1,7,22,60,1,4,2,NA,1,5,2,NA
59716,1,4,2,4,19,1,5,240,2,NA,NA,2,NA,NA,NA,2,NA,1,3,1,0,1,8
59717,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,15,8,36,2,NA,2,NA,2,NA,2,NA
59718,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,16,11,16,2,NA,2,NA,2,NA,2,NA
59721,1,60,NA,12,16,1,1,108,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
59722,1,42,NA,18,13,1,1,1,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
59725,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,5,21,432,1,10,1,17,1,10,1,20
59726,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59728,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,21,12,312,1,2,1,0,2,NA,1,0
59729,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,17,15,24,2,NA,2,NA,2,NA,2,NA
59730,1,40,NA,13,17,1,1,48,1,0,NA,2,NA,NA,NA,2,NA,1,3,2,NA,2,NA
59731,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59733,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,5,21,360,1,30,2,NA,1,30,2,NA
59735,1,46,NA,19,11,1,1,12,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,1,1
59736,1,70,NA,8,16,1,1,276,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
59737,1,21,2,8,17,1,2,10,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,1,0,2,NA
59739,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,14,17,132,2,NA,2,NA,2,NA,2,NA
59740,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,8,17,480,NA,NA,NA,NA,NA,NA,NA,NA
59741,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,19,15,360,1,20,2,NA,2,NA,1,10
59742,1,55,NA,7,16,5,1,60,1,1,NA,1,19,1,180,1,30,2,NA,1,30,1,30
59744,1,45,NA,13,5,3,1,9,2,NA,NA,1,15,17,48,2,NA,2,NA,2,NA,1,6
59746,1,40,NA,6,21,1,3,132,2,NA,NA,2,NA,NA,NA,1,11,2,NA,1,11,2,NA
59747,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,21,6,12,2,NA,2,NA,2,NA,2,NA
59748,1,20,2,20,14,5,1,24,2,NA,NA,1,16,15,168,1,14,2,NA,2,NA,1,14
59749,1,43,NA,8,14,1,1,0,2,NA,NA,1,7,22,84,1,5,2,NA,1,20,1,3
59750,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,22,23,288,2,NA,2,NA,1,9999,2,NA
59751,1,80,NA,16,10,5,1,240,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
59752,1,40,NA,8,20,1,1,96,1,1,NA,1,13,10,120,1,15,1,15,1,10,1,3
59753,1,45,NA,5,21,1,1,24,2,NA,NA,1,5,21,60,1,1,2,NA,1,9,1,9
59754,1,50,NA,10,4,1,1,24,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
59755,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,13,17,432,2,NA,2,NA,2,NA,2,NA
59758,1,42,NA,15,8,1,1,120,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
59759,1,40,NA,16,17,1,1,24,2,NA,NA,1,9,22,120,2,NA,2,NA,1,10,2,NA
59760,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,8,16,336,2,NA,2,NA,2,NA,1,4
59762,1,40,NA,15,1,1,1,168,2,NA,NA,2,NA,NA,NA,1,1,2,NA,1,9,2,NA
59763,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9,22,84,1,12,1,12,1,12,1,5
59765,1,12,1,5,21,1,2,32,2,NA,NA,1,19,20,240,1,35,2,NA,2,NA,1,2
59766,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59767,1,40,NA,16,22,1,1,72,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
59768,1,50,NA,4,19,5,1,360,1,16,NA,1,4,19,360,1,30,1,30,1,30,1,30
59771,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,4,1,360,1,30,1,30,1,30,1,30
59772,1,40,NA,18,13,1,2,4,2,NA,NA,2,NA,NA,NA,1,1,1,1,2,NA,2,NA
59773,1,40,NA,14,22,1,5,11,2,NA,NA,2,NA,NA,NA,1,0,2,NA,1,0,1,0
59774,1,40,NA,4,19,1,1,204,2,NA,NA,2,NA,NA,NA,1,17,2,NA,1,17,1,17
59775,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,8,16,2,2,NA,2,NA,2,NA,2,NA
59777,1,20,1,4,19,1,1,36,2,NA,NA,2,NA,NA,NA,1,3,2,NA,1,3,2,NA
59779,1,50,NA,4,1,5,4,24,1,1,NA,2,NA,NA,NA,1,4,1,2,1,5,1,5
59780,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,9,22,204,1,4,2,NA,2,NA,2,NA
59782,1,45,NA,5,1,1,1,324,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
59783,1,40,NA,13,21,1,1,60,2,NA,NA,1,6,21,72,2,NA,2,NA,2,NA,2,NA
59785,1,40,NA,5,21,1,1,24,2,NA,NA,2,NA,NA,NA,1,1,2,NA,2,NA,2,NA
59786,2,NA,2,9,22,1,5,0,2,NA,NA,1,18,13,48,2,NA,1,2,1,2,2,NA
59788,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,22,2,264,NA,NA,NA,NA,NA,NA,NA,NA
59789,1,35,NA,8,16,1,4,36,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,1,3
59791,1,40,NA,4,19,1,1,48,1,8,NA,2,NA,NA,NA,1,4,1,4,1,3,1,4
59792,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,5,21,420,2,NA,1,18,2,NA,2,NA
59794,1,40,NA,21,5,1,1,192,2,NA,NA,2,NA,NA,NA,1,16,2,NA,1,16,2,NA
59795,1,40,NA,11,17,1,1,240,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
59796,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,5,21,180,2,NA,1,9,1,9,1,9
59800,1,40,NA,7,20,1,1,204,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
59801,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,21,12,360,1,5,1,30,1,25,1,10
59802,1,28,1,4,1,1,1,48,2,NA,NA,2,NA,NA,NA,1,20,1,20,1,30,1,20
59803,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,22,17,24,2,NA,2,NA,2,NA,2,NA
59804,1,50,NA,16,1,1,1,216,2,NA,NA,2,NA,NA,NA,2,NA,1,2,2,NA,2,NA
59805,1,50,NA,19,6,1,1,0,2,NA,NA,1,15,8,60,1,5,2,NA,2,NA,2,NA
59806,1,16,1,16,7,1,1,36,2,NA,NA,1,19,3,60,1,1,2,NA,2,NA,1,1
59808,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,7,1,360,2,NA,2,NA,2,NA,2,NA
59809,1,43,NA,16,13,1,2,96,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
