"seqn","inq020","inq012","inq030","inq060","inq080","inq090","inq132","inq140","inq150","ind235","indfmmpi","indfmmpc","inq300","ind310","inq320"
98042,1,2,2,2,2,2,2,2,2,12,5,3,1,NA,1
98043,1,2,2,2,2,2,2,2,2,9,3.65,3,2,3,1
98044,1,2,2,2,2,1,1,2,2,5,0.73,1,2,1,1
98045,1,1,2,2,2,2,2,2,2,99,NA,3,2,3,1
98046,1,2,2,2,2,2,2,2,2,99,NA,1,2,1,2
98047,1,1,2,2,2,2,2,2,2,5,0.71,1,2,1,2
98048,1,2,2,2,2,2,2,2,2,12,4.08,3,1,NA,1
98049,2,2,2,1,1,2,2,2,2,5,1.46,2,1,NA,1
98050,1,2,1,2,2,1,2,2,1,10,2.13,3,2,1,2
98051,1,1,2,2,2,2,2,1,2,11,3.41,3,1,NA,1
98052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98053,1,1,2,2,2,2,2,1,2,12,5,3,1,NA,1
98054,1,2,2,2,2,2,2,2,2,7,1.71,2,2,1,1
98055,1,2,2,2,2,2,1,2,2,8,2.31,3,2,3,1
98056,1,2,2,2,2,2,2,2,2,8,1.46,2,2,1,1
98057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98058,2,2,1,2,2,2,2,2,2,6,1.63,2,2,1,1
98059,1,2,2,2,2,2,2,2,2,8,1.84,2,1,NA,1
98060,2,2,1,2,2,2,2,2,1,6,1.63,2,7,NA,1
98061,1,2,2,2,2,2,2,2,2,6,1.14,1,2,1,1
98062,2,2,1,2,1,2,2,1,2,8,2.78,3,9,NA,1
98063,1,2,2,1,2,1,2,2,2,4,0.41,1,2,1,1
98064,1,2,2,2,2,2,2,2,2,8,2.2,3,1,NA,1
98065,1,2,2,2,2,2,2,2,2,5,0.98,1,2,1,1
98066,1,2,1,2,2,1,2,2,2,6,1.02,1,2,1,1
98067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98068,1,2,2,2,2,2,1,2,2,7,1.46,2,2,2,1
98069,1,2,2,2,2,2,2,2,2,11,3.34,3,2,2,1
98070,1,1,1,2,2,1,1,2,2,4,0.5,1,2,1,1
98071,1,2,2,2,1,2,2,1,2,12,5,3,1,NA,1
98072,1,1,2,2,2,2,1,2,2,3,0.49,1,2,1,1
98073,1,2,2,2,2,2,2,2,2,5,0.75,1,2,1,3
98074,1,2,2,2,2,2,2,2,2,5,0.73,1,2,1,2
98075,1,2,2,2,2,2,2,2,2,11,5,3,1,NA,1
98076,1,1,2,2,2,2,2,2,2,12,4.39,3,1,NA,1
98077,1,2,2,2,2,2,2,2,2,7,2.97,3,1,NA,1
98078,1,1,2,2,2,2,2,1,1,11,2.92,3,1,NA,1
98079,1,2,2,2,2,2,2,1,2,12,5,3,1,NA,1
98080,1,1,2,2,2,2,1,2,2,2,0.34,1,2,1,1
98081,2,2,2,2,2,1,2,2,2,3,0.81,1,2,1,5
98082,1,2,2,2,2,2,1,2,1,2,0.33,1,2,1,1
98083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98084,2,2,1,2,1,2,2,2,1,5,1.33,2,2,1,4
98085,1,2,2,2,2,2,2,2,2,12,5,3,1,NA,1
98086,2,2,1,2,2,2,2,2,2,3,1.2,1,7,NA,8
98087,1,2,1,2,1,2,2,1,2,7,3.46,3,2,3,1
98088,1,1,1,2,2,2,2,1,1,12,5,3,1,NA,1
98089,1,2,2,2,2,2,2,2,2,1,0,1,2,3,1
98090,1,2,2,2,2,2,1,2,2,7,1.17,1,2,1,1
98091,1,1,1,2,2,2,2,2,1,8,1.42,2,2,3,1
98092,1,2,2,2,1,2,2,2,2,8,1.91,3,2,1,1
98093,1,2,2,2,2,2,2,2,2,9,2.39,3,1,NA,1
98094,1,2,2,2,2,2,2,2,2,8,2.35,3,2,1,1
98095,2,2,1,2,1,2,2,1,2,5,1.93,3,2,4,1
98096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98097,1,2,2,2,2,2,2,1,2,77,NA,NA,7,NA,1
98098,1,2,2,2,2,2,2,2,2,8,1.46,2,2,1,2
98099,1,2,2,1,2,1,2,2,2,77,NA,7,7,NA,1
98100,1,2,2,2,2,2,2,1,1,9,3.79,3,2,3,1
98101,1,1,2,2,2,2,2,7,2,77,NA,7,7,NA,1
98102,1,2,2,2,2,2,2,2,2,8,2.2,3,2,1,1
98103,1,2,2,1,2,2,2,2,2,4,1.35,2,2,1,6
98104,1,2,2,2,2,2,2,2,2,11,4.41,3,2,3,1
98105,2,2,2,2,2,2,2,2,1,2,0.2,1,2,1,1
98106,2,2,1,2,2,2,2,2,2,5,1.34,2,2,1,1
98107,2,2,2,2,2,2,2,2,2,99,NA,9,2,1,1
98108,1,2,2,2,2,2,2,1,2,12,5,3,1,NA,1
98109,2,2,2,2,1,2,2,2,2,99,NA,9,9,NA,2
98110,2,2,1,2,1,2,2,1,2,12,5,3,1,NA,1
98111,1,2,2,2,2,2,2,2,2,8,2.59,3,1,NA,1
98112,1,2,2,2,2,2,2,2,2,5,0.98,1,2,1,1
98113,1,2,2,2,2,2,2,2,1,6,0.77,1,2,1,1
98114,1,2,2,2,2,2,2,2,1,5,0.63,1,2,1,1
98115,1,2,2,2,2,2,2,2,1,6,1.33,2,2,1,1
98116,1,2,2,2,2,2,2,2,2,11,3.82,3,2,2,1
98117,7,7,7,7,7,7,7,7,7,NA,NA,NA,NA,NA,1
98118,1,2,2,2,2,2,2,2,2,12,3.82,3,2,1,1
98119,1,2,1,2,2,1,9,1,1,8,1.16,1,2,1,1
98120,1,2,2,2,2,2,2,2,2,11,4.62,3,2,3,1
98121,2,2,1,2,2,2,2,1,2,8,3.33,3,1,NA,1
98122,1,2,2,2,2,2,2,2,2,3,0.57,1,2,1,3
98123,1,2,2,2,2,2,2,1,2,12,5,3,1,NA,1
98124,1,2,2,2,2,2,2,2,2,1,0,1,2,1,4
98125,2,2,1,2,1,2,2,1,2,12,5,3,1,NA,1
98126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98127,2,2,1,2,1,1,2,2,2,5,1.33,2,2,1,1
98128,1,2,2,2,2,2,2,2,2,6,1.13,1,1,NA,1
98129,1,2,2,2,2,2,2,2,2,7,1.8,2,1,NA,1
98130,2,2,1,2,2,2,2,1,2,8,3.28,3,1,NA,1
98131,1,2,2,2,2,2,2,2,2,77,NA,7,2,77,1
98132,1,2,2,2,2,2,2,2,2,4,0.76,1,2,1,1
98133,2,2,1,2,1,2,2,1,2,6,2.37,3,1,NA,8
98134,2,2,2,2,1,2,2,2,2,6,2.63,3,2,1,1
98135,1,2,2,2,2,2,2,2,1,3,0.53,1,2,1,1
98136,1,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,1
98137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98138,1,2,2,2,2,2,2,2,2,1,0,1,2,1,1
98139,1,2,2,2,2,2,2,2,2,99,NA,3,2,1,1
98140,1,1,2,2,2,2,2,1,2,11,3.26,3,2,1,1
98141,1,2,2,2,2,1,2,2,2,99,NA,3,2,1,1
98142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98143,2,2,1,2,1,2,2,2,2,5,1.85,2,2,1,3
98144,1,2,1,2,1,2,2,1,2,7,2.55,3,1,NA,1
98145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98146,1,2,1,2,2,2,2,2,2,5,1.15,1,2,1,2
98147,1,2,2,2,2,2,2,1,1,3,0.71,1,2,3,1
98148,1,2,2,2,2,2,2,2,1,3,0.4,1,2,1,1
98149,1,2,2,2,2,2,2,2,2,12,5,3,1,NA,1
98150,2,2,1,2,2,2,2,2,2,6,1.34,2,2,1,1
98151,1,2,2,2,2,2,2,2,2,4,0.57,1,2,1,7
98152,1,2,2,2,2,2,2,2,2,5,1.99,3,2,1,1
98153,1,1,2,2,2,2,2,2,2,5,1.46,2,2,1,1
98154,1,2,2,2,2,2,2,2,2,4,0.5,1,2,1,2
98155,1,2,2,2,2,2,1,1,2,10,2.5,3,9,NA,1
98156,2,2,1,2,2,2,2,2,2,6,1.1,1,2,1,1
98157,1,1,2,2,2,2,2,1,2,12,5,3,1,NA,1
98158,1,2,1,2,2,1,2,2,2,3,0.8,1,2,1,1
98159,1,2,2,2,2,2,2,2,2,2,0.3,1,2,1,1
98160,1,2,2,2,2,2,2,2,2,8,1.71,2,2,2,1
98161,2,2,1,1,2,2,1,2,2,3,1.19,1,2,1,2
98162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98163,1,2,2,2,2,2,2,2,2,12,4.73,3,2,5,1
98164,1,2,1,1,2,2,2,2,2,10,2.81,3,1,NA,1
98165,2,2,1,1,2,2,2,2,1,7,2.22,3,2,1,1
98166,1,2,2,2,2,2,2,2,2,12,4.89,3,2,2,2
98167,1,2,2,2,2,2,2,2,1,7,1.32,2,2,1,1
98168,1,2,2,2,2,2,2,1,2,12,5,3,1,NA,1
98169,1,1,2,2,2,2,2,2,2,6,0.73,1,2,1,1
98170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98171,1,2,2,1,1,2,2,1,1,9,2.08,3,1,NA,1
98172,2,2,2,2,2,2,2,2,1,1,0.15,1,2,1,4
98173,1,2,1,1,1,1,2,2,2,99,NA,9,2,1,1
98174,1,2,2,2,2,2,2,2,1,7,1.73,2,2,1,2
98175,2,2,1,2,1,2,2,1,2,12,5,3,1,NA,1
98176,1,2,1,2,2,1,1,2,2,7,1.74,2,2,1,2
98177,1,2,2,2,2,2,2,1,2,8,1.67,2,2,1,1
98178,1,2,2,2,2,2,2,2,2,12,4.27,3,1,NA,1
98179,1,2,2,2,2,2,2,2,2,6,1.77,2,2,2,1
98180,1,2,2,2,2,2,2,2,2,4,1.29,1,2,1,1
98181,1,2,2,2,2,2,2,2,2,1,0,1,2,1,1
98182,1,1,2,2,2,2,2,2,1,4,1.1,1,2,1,1
98183,2,2,1,2,1,2,2,2,2,3,0.33,1,2,1,3
98184,1,1,2,2,2,2,1,2,1,5,0.73,1,2,1,1
98185,1,2,2,2,2,2,2,2,2,9,2.94,3,1,NA,1
98186,1,2,2,2,2,2,2,2,2,12,4.78,3,1,NA,1
98187,1,2,2,2,2,2,2,2,2,11,5,3,2,3,1
98188,1,1,2,2,2,2,2,2,2,7,1.22,1,2,1,1
98189,1,2,1,1,1,1,2,2,2,8,3.33,3,2,1,1
98190,1,2,2,2,2,2,2,1,2,12,5,3,1,NA,1
98191,1,2,2,2,2,2,2,2,2,11,1.89,3,2,1,1
98192,1,2,2,2,2,2,2,2,2,3,0.71,1,2,2,3
98193,1,2,2,2,2,2,2,2,1,5,0.82,1,2,1,1
98194,1,2,1,2,2,2,1,1,2,7,2.08,3,1,NA,1
98195,1,2,2,2,2,2,2,2,2,99,NA,3,1,NA,1
98196,1,2,2,2,2,2,2,7,2,77,NA,3,7,NA,1
98197,1,1,1,2,1,1,2,2,2,11,5,3,2,3,1
98198,2,2,1,2,1,2,2,2,2,7,2.33,3,1,NA,1
98199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98200,2,1,2,2,2,2,2,2,2,5,1.18,1,2,1,1
98201,1,2,1,2,2,2,2,2,2,3,0.58,1,2,1,1
98202,1,2,2,2,2,2,2,2,2,9,3.44,3,2,1,1
98203,1,1,1,2,2,2,2,1,2,12,5,3,1,NA,1
98204,1,2,2,2,2,2,2,1,2,6,1.53,2,1,NA,1
98205,1,2,1,2,1,2,2,1,1,7,2.13,3,2,4,2
98206,1,2,2,2,2,2,2,2,2,9,2.16,3,1,NA,1
98207,1,2,7,7,7,7,7,7,7,NA,NA,NA,NA,NA,77
98208,1,2,2,2,2,2,2,1,2,11,3.9,3,1,NA,1
98209,2,2,1,2,1,2,2,2,2,7,2.22,3,2,3,1
98210,1,2,1,2,2,1,2,2,2,6,0.96,1,2,1,1
98211,2,2,1,2,1,2,2,2,2,9,3.69,3,1,NA,1
98212,2,2,2,2,2,2,2,2,2,2,0.6,1,2,1,1
98213,1,2,1,2,2,2,2,2,1,77,NA,3,2,1,1
98214,1,2,2,2,2,2,2,2,2,7,0.92,1,2,3,1
98215,1,2,1,2,2,2,2,2,2,5,1.46,2,1,NA,1
98216,1,2,2,2,2,2,2,2,2,11,2.69,3,2,4,1
98217,1,2,2,2,2,2,2,2,2,6,1.15,1,2,1,1
98218,1,2,2,2,2,2,2,2,2,10,4.01,3,1,NA,2
98219,2,1,2,2,2,2,1,2,1,2,0.38,1,2,2,1
98220,1,2,2,2,2,2,2,2,2,77,NA,7,7,NA,1
98221,1,2,2,2,2,2,2,2,2,4,0.57,1,2,1,1
98222,1,2,2,2,2,2,2,2,2,7,3.16,3,1,NA,1
98223,1,2,2,2,2,2,2,2,1,6,2.79,3,2,1,1
98224,1,2,2,2,2,2,1,1,1,8,1.45,2,1,NA,1
98225,1,2,2,2,2,2,2,2,2,8,3.98,3,2,1,1
98226,1,2,2,2,2,2,2,2,2,6,1.37,2,1,NA,1
98227,1,2,2,2,2,2,2,2,1,8,1.85,2,2,1,1
98228,1,2,2,2,2,2,2,1,2,77,NA,3,2,1,1
98229,1,2,2,2,2,2,2,2,1,4,0.51,1,2,1,1
98230,2,2,1,1,2,2,2,2,2,6,1.63,2,2,1,1
98231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98232,1,2,2,2,2,2,2,1,2,7,1.07,1,2,1,1
98233,1,2,2,2,2,2,2,2,2,11,4.7,3,2,1,1
98234,1,2,2,2,2,2,1,2,1,3,0.45,1,2,1,1
98235,1,2,1,2,9,9,2,2,2,12,3.75,3,1,NA,1
98236,2,2,1,2,1,2,2,1,2,3,1.16,1,1,NA,3
98237,1,2,2,2,2,2,2,2,2,8,2.64,3,2,2,2
98238,1,2,2,2,2,2,2,2,2,5,0.95,1,2,1,1
98239,1,2,2,2,2,2,2,1,2,12,5,3,1,NA,1
98240,1,2,2,2,2,2,1,2,1,3,0.57,1,2,1,1
98241,9,9,9,2,2,2,2,9,2,99,NA,9,9,NA,1
98242,1,2,2,2,2,2,2,2,2,9,2.94,3,2,1,1
98243,1,1,1,1,2,1,2,2,2,12,4.3,3,2,2,1
98244,1,2,1,2,1,2,2,2,2,4,1.46,2,2,1,1
98245,2,1,2,2,2,1,2,2,2,5,0.98,1,1,NA,2
98246,1,2,2,2,2,2,2,2,2,12,3.75,3,1,NA,1
98247,1,2,2,2,2,2,2,2,2,8,2.6,3,2,3,1
98248,1,2,2,2,2,2,2,2,2,6,1.22,1,2,1,1
98249,1,1,2,2,2,2,1,2,1,5,1.04,1,2,1,1
98250,2,2,1,2,1,2,2,2,2,9,4.94,3,1,NA,1
98251,1,2,2,2,2,2,2,2,2,77,NA,3,2,3,1
98252,1,2,2,2,2,2,2,2,2,5,0.98,1,2,99,1
98253,1,2,2,2,2,2,2,2,2,4,0.73,1,2,1,3
98254,9,2,2,2,2,2,2,2,1,5,0.73,1,2,1,1
98255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98256,1,2,2,2,1,2,2,2,1,7,2.34,3,2,1,1
98257,1,2,1,2,2,2,2,2,2,7,1.76,2,1,NA,1
98258,2,2,1,2,1,2,2,1,2,10,4.06,3,1,NA,1
98259,1,2,1,2,2,1,2,2,2,5,1.19,1,2,1,1
98260,1,2,1,2,2,2,2,2,2,7,1.09,1,2,1,1
98261,1,1,2,2,2,2,2,2,2,3,0.49,1,2,1,1
98262,2,2,2,2,2,2,2,1,2,2,0.75,1,1,NA,1
98263,1,2,2,2,2,2,2,2,2,5,1.15,1,2,1,1
98264,2,2,1,2,2,2,2,1,2,11,4.8,3,1,NA,1
98265,1,2,1,2,2,1,2,2,2,10,2.45,3,2,99,1
98266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98267,1,2,2,2,2,2,2,2,1,99,NA,1,2,1,3
98268,1,1,2,2,2,2,2,2,2,9,1.78,2,2,2,1
98269,1,2,1,2,1,2,1,1,1,99,NA,3,2,3,2
98270,2,2,1,1,2,2,2,2,2,99,NA,2,2,1,2
98271,1,2,2,2,2,2,2,1,2,12,5,3,1,NA,1
98272,1,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,1
98273,1,1,2,2,2,2,2,1,2,77,NA,7,2,77,1
98274,1,2,2,2,2,2,2,1,2,12,4.17,3,2,1,1
98275,1,1,2,2,2,2,2,2,2,6,1.04,1,2,2,1
98276,1,2,2,2,2,1,2,2,2,6,0.93,1,2,1,3
98277,1,2,2,2,2,2,2,2,1,11,4.7,3,1,NA,1
98278,2,2,1,2,1,2,2,1,2,11,5,3,1,NA,1
98279,1,2,2,2,2,2,2,2,2,7,1.16,1,1,NA,1
98280,1,2,2,2,2,2,2,1,2,77,NA,3,1,NA,1
98281,1,1,2,2,2,2,2,2,2,77,NA,1,2,1,1
98282,1,2,2,2,2,2,2,2,2,3,0.39,1,2,1,1
98283,1,1,2,2,2,2,2,2,2,5,0.82,1,2,1,1
98284,1,1,2,2,2,2,1,2,1,3,0.71,1,2,1,1
98285,1,1,2,2,2,2,2,2,2,12,5,3,1,NA,1
98286,1,2,2,2,2,2,2,2,1,8,2.6,3,2,1,1
98287,1,2,2,2,2,2,2,2,2,99,NA,3,2,1,1
98288,2,2,1,2,2,2,2,1,2,99,NA,9,9,NA,1
98289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98290,2,2,1,2,1,2,2,2,2,3,0.71,1,2,1,1
98291,1,1,2,2,2,2,1,1,2,5,0.96,1,2,1,1
98292,1,1,2,2,2,1,2,2,2,3,0.71,1,2,1,1
98293,1,2,2,2,2,1,2,2,2,9,1.82,2,2,1,1
98294,1,2,1,1,1,2,2,1,1,11,3.41,3,1,NA,1
98295,1,2,2,2,2,2,2,1,2,12,5,3,1,NA,1
98296,1,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,3
98297,1,2,2,1,2,2,2,2,1,5,1.31,2,2,1,1
98298,1,2,2,2,2,2,2,2,2,6,2.57,3,2,2,1
98299,1,1,2,2,2,2,2,2,2,8,1.44,2,2,3,1
98300,1,2,2,2,2,2,2,2,2,9,2.44,3,1,NA,1
98301,1,2,1,2,1,2,2,2,2,10,5,3,2,1,1
98302,1,2,2,2,2,2,2,2,2,4,0.73,1,2,1,1
98303,1,2,2,2,2,1,1,2,2,5,0.73,1,2,1,1
98304,1,2,1,2,2,2,2,1,2,7,2.33,3,1,NA,1
98305,1,1,2,2,2,2,2,2,1,5,1.18,1,2,1,1
98306,1,1,2,2,2,2,2,2,2,99,NA,1,2,3,1
98307,1,2,1,2,1,2,2,1,2,11,2.36,3,2,4,2
98308,1,2,2,2,2,2,2,2,2,7,1.8,2,2,4,1
98309,2,2,1,2,1,2,2,1,2,7,2.55,3,7,NA,1
98310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98311,2,1,1,1,2,2,2,2,1,5,0.83,1,2,2,1
98312,2,2,2,2,2,1,2,2,2,NA,NA,NA,NA,NA,7
98313,1,1,2,2,2,2,2,1,2,8,2.31,3,1,NA,1
98314,1,2,2,2,2,2,2,2,2,3,0.89,1,2,1,4
98315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98316,2,2,1,2,1,2,2,1,2,8,2.96,3,1,NA,1
98317,1,2,2,2,2,2,2,1,2,12,4.27,3,1,NA,1
98318,1,2,1,2,2,2,2,2,1,3,0.87,1,2,1,1
98319,1,2,2,2,2,2,2,2,2,3,0.29,1,2,1,3
98320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98321,1,2,1,2,2,1,2,2,2,11,3.04,3,1,NA,1
98322,1,2,2,2,2,2,2,2,2,6,1.02,1,2,1,1
98323,1,1,2,2,2,2,2,2,2,8,1.89,3,2,1,1
98324,1,2,2,2,2,2,2,2,2,4,1.58,2,1,NA,1
98325,1,2,2,1,2,2,2,1,2,99,NA,1,2,1,2
98326,1,1,2,2,2,2,2,2,2,12,5,3,1,NA,1
98327,1,2,2,2,2,2,2,1,2,9,2.39,3,2,1,1
98328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98329,1,2,1,2,2,2,2,2,2,4,0.61,1,2,1,1
98330,1,2,2,2,2,2,2,2,2,12,4.17,3,2,1,1
98331,1,2,2,2,2,2,2,1,2,8,1.84,2,1,NA,1
98332,1,2,2,2,2,2,2,2,1,4,1.09,1,2,1,1
98333,1,2,2,2,2,2,2,2,2,6,0.88,1,2,1,1
98334,1,1,2,2,2,2,2,1,1,11,4.74,3,1,NA,1
98335,2,1,2,2,2,2,2,2,1,6,0.92,1,2,1,1
98336,1,2,2,2,2,2,2,2,1,6,1.46,2,2,1,1
98337,1,1,2,2,2,2,2,1,2,10,2.24,3,1,NA,1
98338,2,2,1,2,2,2,2,2,2,4,1.61,2,2,1,1
98339,2,2,1,2,2,2,2,1,2,4,1.35,2,1,NA,1
98340,1,2,1,2,2,2,2,2,2,99,NA,1,1,NA,1
98341,2,2,1,2,2,2,2,2,2,3,0.9,1,2,1,3
98342,1,2,2,2,2,2,2,2,2,8,1.88,3,2,1,1
98343,1,2,1,2,2,1,2,2,1,12,5,3,2,1,1
98344,2,2,1,1,1,2,2,1,1,9,4.83,3,2,5,1
98345,1,2,2,2,2,2,2,2,2,3,0.89,1,2,1,1
98346,2,2,2,2,2,2,2,2,2,1,0,1,2,1,6
98347,2,2,1,1,1,2,2,1,2,99,NA,3,1,NA,1
98348,1,2,2,2,2,2,2,2,2,99,NA,3,1,NA,1
98349,1,2,2,2,2,2,2,2,2,12,4.27,3,1,NA,1
98350,1,1,2,2,2,2,2,2,2,99,NA,3,2,2,1
98351,1,2,2,2,2,2,2,2,2,11,2.69,3,2,4,1
98352,1,2,2,2,2,2,2,2,2,8,1.91,3,2,2,1
98353,2,2,1,2,2,2,2,2,2,5,1.26,1,2,1,1
98354,1,2,2,2,1,2,2,1,2,11,3.9,3,1,NA,1
98355,1,2,2,2,2,2,2,1,2,12,4.88,3,1,NA,1
98356,1,2,2,2,2,2,2,2,2,5,0.63,1,2,1,1
98357,1,2,2,2,2,1,2,2,2,6,0.93,1,2,1,3
98358,1,2,2,2,2,2,2,2,2,99,NA,3,2,3,1
98359,1,2,2,2,2,2,2,2,2,12,5,3,1,NA,1
98360,1,2,1,1,1,1,2,2,2,8,1.95,3,2,1,1
98361,1,1,2,2,2,2,2,2,2,99,NA,3,2,1,1
98362,2,1,2,2,2,2,2,2,2,6,1.82,2,2,4,1
98363,1,2,2,2,2,2,2,2,2,5,0.73,1,2,1,1
98364,1,2,2,2,2,2,2,1,2,12,5,3,1,NA,1
98365,1,2,2,2,2,2,2,2,2,6,1.82,2,2,1,1
98366,2,2,1,2,2,2,2,2,2,4,1.16,1,2,1,3
98367,1,2,2,2,2,2,2,1,2,77,NA,3,1,NA,1
98368,2,2,1,1,1,2,2,1,1,7,2.97,3,1,NA,1
98369,1,2,1,2,2,2,2,2,2,7,1.67,2,2,3,1
98370,2,2,2,2,2,2,2,2,1,1,0.2,1,2,1,1
98371,2,2,1,2,2,1,2,2,2,NA,NA,NA,NA,NA,7
98372,2,1,1,2,2,2,2,2,2,6,2.1,3,2,1,1
98373,1,1,2,2,2,2,2,2,2,10,4.37,3,1,NA,1
98374,2,2,1,1,2,1,2,2,2,2,0.55,1,2,1,3
98375,1,2,2,2,2,2,2,2,1,5,0.73,1,2,77,4
98376,2,2,2,2,2,2,2,2,1,99,NA,2,2,1,1
98377,1,2,2,2,2,2,2,2,2,9,1.42,2,2,1,1
98378,1,2,2,2,2,2,2,2,2,7,1.47,2,2,1,1
98379,2,2,1,2,1,2,2,2,2,3,1.18,1,2,1,1
98380,1,2,2,2,2,2,2,2,2,9,2.44,3,1,NA,1
98381,1,2,2,2,2,2,2,1,2,77,NA,3,1,NA,1
98382,2,2,2,2,2,1,2,2,2,NA,NA,NA,NA,NA,7
98383,2,2,2,1,1,1,2,2,2,7,1.95,3,2,1,1
98384,1,2,2,2,2,2,2,1,2,10,4.37,3,1,NA,1
98385,1,1,1,2,2,2,2,1,1,12,5,3,1,NA,1
98386,1,2,2,2,2,2,2,2,2,99,NA,9,2,1,3
98387,1,2,2,2,2,2,2,2,2,9,2.04,3,2,1,1
98388,1,2,2,2,2,2,2,1,2,12,5,3,1,NA,1
98389,1,2,2,2,2,2,2,2,2,7,1.43,2,2,1,1
98390,9,2,1,1,2,2,2,2,2,99,NA,2,2,99,3
98391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98392,1,2,2,2,2,2,2,2,2,10,3.46,3,1,NA,1
98393,1,1,1,2,2,2,2,1,2,12,5,3,1,NA,1
98394,1,1,2,2,2,2,2,2,1,10,3.46,3,2,1,1
98395,2,2,2,2,2,2,2,2,1,2,0.51,1,2,1,4
98396,1,2,1,2,2,2,2,2,1,12,2.68,3,1,NA,1
98397,1,2,2,2,2,2,2,2,2,5,1.18,1,2,2,1
98398,1,2,2,2,2,2,2,2,2,7,1.73,2,2,2,1
98399,1,2,2,2,2,2,2,1,2,12,5,3,1,NA,1
98400,1,2,2,2,2,2,2,2,2,7,1.31,2,2,4,1
98401,1,1,1,2,2,2,2,2,2,9,2.94,3,2,1,1
98402,1,2,2,2,2,2,2,2,2,99,NA,2,2,3,1
98403,1,2,2,2,2,2,1,2,2,11,2.96,3,2,4,2
98404,1,2,2,2,2,1,2,2,1,7,1.24,1,2,1,1
98405,1,1,1,2,1,2,2,1,2,7,1.78,2,2,4,1
98406,1,2,2,2,2,1,2,2,2,7,1.46,2,1,NA,1
98407,1,2,2,2,2,2,2,2,2,5,1.01,1,2,1,1
98408,1,2,2,2,2,2,2,2,1,3,0.59,1,2,3,1
98409,1,1,2,2,2,2,2,1,2,8,1.56,2,1,NA,1
98410,1,2,2,2,2,2,2,2,2,10,2.93,3,2,1,1
98411,1,1,2,2,2,2,2,2,2,12,5,3,2,5,1
98412,1,2,1,2,2,2,2,2,2,3,0.81,1,2,1,1
98413,2,2,1,2,2,1,2,2,2,3,0.83,1,2,1,3
98414,2,2,1,2,1,2,2,1,2,7,2.55,3,1,NA,1
98415,1,1,2,2,2,2,2,2,2,7,1.46,2,2,1,1
98416,1,2,2,2,2,2,2,2,1,1,0,1,2,3,1
98417,2,2,1,2,2,2,2,2,2,4,1.18,1,2,1,1
98418,1,2,2,2,2,2,2,2,2,11,4.7,3,2,3,1
98419,1,2,2,2,2,2,2,1,2,77,NA,2,1,NA,1
98420,1,2,2,2,2,2,2,1,2,12,5,3,1,NA,1
98421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98422,2,2,2,1,2,1,2,2,2,6,2.8,3,2,1,1
98423,2,2,1,2,1,2,2,2,2,6,1.84,2,2,1,1
98424,1,2,1,2,2,2,2,1,2,NA,NA,NA,NA,NA,1
98425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98426,1,2,1,2,2,2,2,2,2,6,1.2,1,2,1,1
98427,1,1,2,2,2,2,2,2,2,8,2.15,3,2,1,1
98428,1,2,2,1,2,1,1,2,2,99,NA,2,2,1,1
98429,2,2,1,2,2,2,2,1,2,6,2.37,3,1,NA,3
