"seqn","cbd010","cbq020","cbq030","cbq040","cbq050","cbq060","cbd070","cbd090","cbd110","cbd120","cbd130","cbq140","cbd150","cbd160","cbd170","cbd180","cbq190"
41840,2,1,1,1,1,5,150,0,0,25,0,4,45,7,60,7,7
41841,2,2,1,2,4,1,400,0,0,60,0,3,25,5,60,10,10
41842,2,1,1,1,5,3,1285,128,100,250,0,1,15,7,90,7,7
41843,2,1,1,2,5,4,600,0,100,75,0,1,15,7,45,7,7
41844,2,2,1,1,5,1,300,0,0,150,0,2,5,2,120,6,4
41845,2,3,4,3,5,3,385,0,257,60,20,3,15,5,30,7,5
41846,2,1,1,1,5,1,300,15,0,0,0,3,10,7,120,7,7
41847,2,2,2,2,4,2,250,0,50,0,0,3,10,7,120,7,7
41848,2,1,1,2,5,1,200,25,0,30,0,2,NA,7,30,7,7
41849,1,1,1,1,1,1,80,0,0,20,0,4,10,1,60,0,NA
41850,2,1,1,4,1,1,200,0,0,300,100,6,NA,0,NA,1,0
41851,2,1,3,3,5,5,500,0,0,0,0,2,10,7,120,7,7
41852,2,1,1,1,5,1,642,214,0,200,0,3,10,7,60,21,21
41853,2,1,1,1,1,1,400,75,75,999999,0,2,7,7,90,20,20
41854,1,1,3,1,5,1,999999,999999,999999,30,30,2,5,7,90,4,4
41855,2,1,1,1,5,3,300,150,0,999999,47,4,5,4,60,666,NA
41856,1,1,1,2,5,1,150,0,80,30,20,1,5,7,60,0,NA
41857,2,2,5,2,4,2,642,85,42,600,150,3,5,4,90,6,4
41858,2,2,2,2,5,4,0,0,0,10,0,6,5,7,30,666,NA
41859,1,1,1,3,1,4,400,0,0,300,0,3,5,5,90,10,8
41860,1,1,2,4,5,3,300,0,214,70,85,3,10,4,60,2,2
41861,2,1,1,4,5,2,777777,777777,0,25,25,3,2,0,NA,2,2
41862,2,1,1,1,5,4,500,0,200,0,0,1,120,7,120,21,21
41863,2,1,1,1,1,3,400,0,0,100,50,3,5,6,120,0,NA
41864,2,1,1,1,5,1,600,0,100,50,100,3,10,7,90,7,7
41865,2,1,1,1,1,5,500,0,0,999999,50,1,5,4,120,7,7
41866,2,1,1,1,5,1,500,100,0,100,0,2,5,7,60,7,7
41867,2,1,3,3,5,1,428,0,214,100,0,2,20,5,75,5,5
41868,2,1,1,1,5,1,428,0,21,535,0,2,5,7,90,7,7
41869,2,1,2,1,1,1,321,0,128,300,0,3,20,4,60,6,4
41870,1,1,1,4,1,3,857,0,50,80,0,2,8,6,60,6,6
41871,1,1,1,1,1,1,70,5,7,107,8,2,12,7,75,16,14
41872,1,1,3,1,1,1,514,85,0,100,0,2,5,5,45,4,4
41873,2,1,2,1,5,3,85,0,25,85,0,4,20,6,120,6,6
41874,2,1,1,1,5,1,430,0,0,200,30,2,10,5,35,14,14
41875,2,1,1,1,5,1,300,70,0,0,0,2,20,7,90,7,7
41876,NA,5,3,5,5,1,150,0,0,0,3,4,45,7,60,666,NA
41877,2,2,2,4,5,3,100,35,0,50,30,4,10,3,300,7,7
41878,2,3,4,2,5,1,300,0,0,120,0,2,15,3,90,0,NA
41879,2,1,1,1,5,1,325,0,0,0,0,1,10,7,120,7,7
41880,2,3,3,2,5,1,500,0,40,60,0,1,10,7,120,7,7
41881,2,1,1,1,1,3,500,0,0,400,200,2,5,5,60,5,5
41882,1,1,2,1,5,1,800,0,0,100,50,2,10,7,60,2,2
41883,1,2,1,4,3,5,750,0,171,150,0,1,15,7,120,7,7
41884,1,1,2,1,5,3,750,0,0,814,0,2,10,7,120,2,2
41885,2,1,1,1,5,5,800,250,0,80,0,2,4,5,60,4,4
41886,1,2,2,2,5,2,857,107,0,100,0,2,5,5,90,2,2
41887,2,2,1,3,3,1,400,30,130,40,0,3,30,7,120,5,0
41888,2,2,1,2,5,1,150,0,250,150,0,3,15,7,60,14,14
41889,2,1,2,2,5,2,642,0,0,24,60,2,10,7,60,7,7
41890,2,1,1,4,5,1,500,0,100,100,0,2,3,5,60,5,5
41891,2,1,1,2,5,1,120,0,0,10,0,3,3,7,60,7,7
41892,2,1,2,1,1,1,1000,100,0,428,128,2,10,5,90,5,5
41893,2,2,1,3,1,1,999999,999999,999999,999999,999999,2,3,2,40,0,NA
41894,2,3,1,3,5,1,500,50,0,300,0,3,120,6,120,6,6
41895,2,1,1,3,5,3,642,214,0,257,0,2,20,7,90,7,7
41896,2,2,1,3,5,2,250,0,102,0,0,1,5,7,120,7,7
41897,2,1,1,2,1,3,428,0,0,0,0,2,10,7,60,7,7
41898,2,3,3,1,5,1,150,0,0,564,100,4,15,0,NA,0,NA
41899,2,2,2,4,3,3,450,0,30,30,0,3,10,7,180,7,7
41900,2,2,3,3,4,2,350,0,200,20,30,2,10,3,60,2,0
41901,2,2,2,4,5,2,60,0,0,0,0,4,10,7,60,7,7
41902,1,1,2,1,5,1,600,250,0,80,0,2,15,3,120,3,3
41903,2,1,1,1,1,3,400,0,0,100,50,3,5,6,120,0,NA
41904,1,1,1,1,1,1,428,42,50,15,15,2,10,7,120,7,7
41905,2,1,1,1,5,5,300,0,0,300,20,4,25,6,60,7,7
41906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41907,2,1,3,3,5,5,1285,0,0,0,0,2,15,7,120,7,7
41908,2,2,2,3,2,2,342,128,128,0,0,2,10,7,120,2,2
41909,2,1,1,1,1,1,642,214,171,50,0,1,10,7,60,7,7
41910,2,1,1,1,5,1,642,0,100,0,0,2,15,7,45,7,7
41911,1,2,2,3,5,5,0,0,214,50,60,2,10,3,60,7,3
41912,2,3,3,1,5,3,100,0,0,70,25,4,10,0,NA,666,NA
41913,1,1,1,4,5,1,642,128,150,85,42,2,40,7,60,7,7
41914,2,2,4,2,5,1,500,0,100,214,0,2,30,7,45,7,7
41915,2,1,1,4,5,5,500,100,0,0,0,2,20,7,120,7,7
41916,2,1,1,1,5,1,400,0,40,80,0,1,30,5,45,5,5
41917,2,1,1,3,5,2,350,0,0,110,0,3,30,7,90,0,NA
41918,2,2,2,2,5,1,300,0,0,75,0,2,40,7,60,15,15
41919,2,1,1,1,5,2,200,0,0,150,100,2,15,0,NA,1,1
41920,2,1,1,4,5,4,100,0,0,0,0,3,15,7,120,7,7
41921,2,2,2,3,99,3,171,0,0,0,0,3,10,7,90,666,NA
41922,2,1,2,3,1,4,428,0,0,200,40,2,25,5,60,5,4
41923,2,1,2,4,4,3,342,21,0,64,0,2,15,6,15,666,NA
41924,2,2,2,3,5,3,250,0,0,100,50,2,10,5,60,1,1
41925,1,2,2,1,1,1,800,100,0,300,40,3,10,5,60,3,3
41926,2,3,1,2,5,1,200,0,400,300,50,3,5,6,60,7,7
41927,2,3,5,4,5,2,999999,999999,999999,400,100,1,5,2,120,6,2
41928,2,1,1,1,5,1,200,0,0,250,0,3,10,0,NA,0,NA
41929,2,1,2,1,1,1,300,0,150,250,0,4,5,2,120,666,NA
41930,2,3,1,5,5,3,250,0,0,0,0,1,3,5,240,7,5
41931,2,2,5,1,5,5,400,0,200,80,0,2,20,0,NA,0,NA
41932,2,3,4,3,2,3,428,0,214,500,100,2,5,6,120,21,21
41933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41934,2,4,4,4,5,4,150,20,20,20,0,3,3,7,30,5,5
41935,2,2,5,2,1,4,400,10,0,200,0,3,5,2,60,4,2
41936,2,1,1,3,5,2,800,999999,0,200,0,2,20,0,NA,3,3
41937,2,1,3,1,1,3,857,0,0,0,0,2,10,7,90,7,7
41938,2,1,1,3,5,3,400,0,0,150,0,3,5,5,90,3,2
41939,2,1,1,4,5,3,428,128,64,40,0,2,5,7,30,5,5
41940,2,1,2,1,1,3,100,0,250,250,0,3,20,4,90,3,3
41941,2,1,1,1,4,1,300,0,200,200,100,4,15,5,120,7,5
41942,2,1,3,2,5,5,642,0,0,85,0,3,50,7,120,7,7
41943,1,1,1,1,2,1,1071,125,0,140,0,1,20,7,120,0,NA
41944,2,2,1,2,5,2,257,0,0,40,0,2,20,7,45,7,7
41945,2,1,1,3,5,1,300,0,0,100,0,3,10,3,60,0,NA
41946,2,2,2,3,5,5,100,0,50,12,0,2,5,5,30,666,NA
41947,2,1,2,1,5,2,800,400,150,60,200,4,20,3,180,0,NA
41948,2,1,1,1,5,3,4500,1071,200,50,400,4,20,7,300,7,7
41949,1,1,1,2,1,5,400,0,0,100,0,2,40,7,60,5,5
41950,2,1,2,1,5,2,600,0,0,0,0,2,10,7,30,11,11
41951,2,3,3,3,5,1,428,0,0,0,0,2,30,7,90,7,7
41952,1,1,1,1,3,1,300,40,50,200,0,2,5,3,40,16,9
41953,2,1,1,3,5,4,225,20,0,0,0,2,15,7,60,7,7
41954,2,2,2,1,5,1,300,0,80,200,100,4,10,4,120,7,4
41955,2,1,1,1,5,4,642,30,0,0,0,1,5,7,120,7,7
41956,1,1,1,1,5,1,400,50,20,256,50,3,7,3,90,0,NA
41957,2,1,1,1,5,3,380,0,50,280,60,2,5,5,120,7,7
41958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41959,2,4,3,3,5,3,200,0,30,999999,999999,4,20,2,150,0,NA
41960,2,1,1,3,1,5,600,40,30,150,20,2,10,7,60,7,7
41961,1,1,1,1,1,1,400,50,20,130,50,1,5,4,90,0,NA
41962,2,2,3,4,5,3,400,100,0,250,0,2,10,5,60,9,5
41963,2,2,2,2,5,4,214,0,0,42,0,2,5,7,120,7,7
41964,2,1,2,4,5,2,220,0,0,150,29,2,NA,4,30,666,NA
41965,2,1,1,3,5,3,857,0,0,100,100,2,20,7,60,7,7
41966,2,1,1,5,5,1,428,0,0,0,0,5,45,7,120,0,NA
41967,2,1,1,1,5,1,600,0,200,42,40,2,5,7,300,0,NA
41968,2,1,2,4,5,2,300,0,40,0,0,4,10,4,60,4,4
41969,1,1,3,1,1,5,250,0,0,100,0,4,10,7,60,7,7
41970,2,1,1,2,2,1,400,100,250,100,0,3,25,7,120,7,7
41971,2,2,2,1,5,1,342,85,85,0,0,2,15,6,180,7,7
41972,2,1,1,1,1,1,450,0,0,107,40,3,10,4,1,5,5
41973,2,4,3,2,1,1,100,25,0,70,33,5,5,2,45,666,NA
41974,2,2,1,3,2,1,857,42,0,50,30,2,10,5,90,7,5
41975,2,1,1,1,5,1,200,50,20,70,0,2,5,2,60,3,2
41976,2,1,2,4,5,4,514,128,171,55,0,2,15,7,120,21,20
41977,2,1,1,1,5,1,300,0,0,50,0,4,10,5,90,4,4
41978,2,1,1,2,5,1,642,85,200,171,20,2,5,6,60,0,NA
41979,2,2,2,4,3,3,450,0,30,30,0,3,10,7,180,7,7
41980,2,1,1,1,1,4,700,100,100,100,40,3,30,5,60,4,4
41981,2,2,3,3,1,3,100,25,50,214,50,4,15,0,NA,0,NA
41982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41983,1,2,3,3,4,4,150,0,0,18,0,4,20,7,60,7,7
41984,2,2,1,3,5,1,999999,999999,999999,0,0,2,10,7,120,7,7
41985,2,1,1,3,5,4,642,0,0,342,60,1,5,7,90,0,NA
41986,1,1,1,2,5,5,600,0,100,50,0,2,20,7,120,18,18
41987,2,4,1,4,5,1,150,0,385,30,0,2,10,7,120,7,7
41988,2,1,1,2,5,2,250,0,0,40,0,2,5,6,65,6,6
41989,2,1,1,1,5,1,500,100,0,0,60,3,10,2,60,2,2
41990,2,1,3,1,5,1,700,70,0,160,0,2,15,7,120,7,7
41991,2,4,4,4,4,4,214,128,200,200,300,4,10,7,120,7,7
41992,2,1,1,3,5,3,450,0,200,400,0,2,15,7,180,2,2
41993,2,1,2,1,1,1,200,50,30,100,0,2,20,6,60,7,6
41994,2,2,3,1,5,1,350,75,20,40,0,2,10,6,60,6,6
41995,2,1,2,1,2,3,642,128,0,85,171,2,10,5,180,6,5
41996,2,1,1,2,5,2,160,0,160,400,200,2,10,5,45,5,5
41997,2,2,2,1,5,1,428,0,0,257,0,2,10,5,180,5,5
41998,2,1,1,1,5,5,500,100,0,0,0,3,20,5,30,4,4
41999,1,3,3,2,5,1,200,0,20,50,50,3,5,7,90,5,5
42000,1,1,3,1,1,1,480,50,50,30,30,2,10,5,30,5,5
42001,1,1,1,2,1,1,500,150,0,250,30,2,15,6,60,7,7
42002,2,1,3,2,1,2,200,75,0,75,60,3,15,3,60,3,3
42003,2,3,3,5,4,4,342,0,0,128,0,2,25,7,60,7,7
42004,2,1,1,1,5,1,150,0,240,200,50,3,15,4,90,2,2
42005,2,2,2,3,5,1,250,0,0,20,0,4,60,6,120,666,NA
42006,2,1,1,1,5,4,642,30,0,0,0,1,5,7,120,7,7
42007,1,1,2,3,4,1,500,0,0,50,0,4,15,7,60,0,NA
42008,2,1,1,4,5,4,400,0,0,100,0,1,20,3,60,3,3
42009,2,2,4,1,5,1,300,0,0,50,0,1,5,4,60,3,3
42010,2,1,1,1,5,2,300,30,0,50,0,2,10,7,60,5,5
42011,1,2,2,3,4,2,200,30,0,40,0,4,45,4,105,3,3
42012,2,2,4,3,5,3,520,100,0,100,50,2,10,5,60,5,5
42013,2,1,1,1,1,1,400,80,80,0,0,2,5,7,60,7,7
42014,2,1,1,4,1,1,400,75,0,50,20,2,5,5,60,15,15
42015,2,1,1,3,2,1,192,0,42,0,21,2,10,7,60,3,3
42016,2,1,1,1,5,1,300,50,0,100,20,2,10,5,60,21,4
42017,2,1,2,3,5,5,200,0,0,60,0,2,15,4,60,7,7
42018,2,1,3,1,5,1,300,0,100,50,0,2,7,7,90,7,7
42019,2,2,1,4,1,5,0,0,642,100,0,1,5,6,90,6,6
42020,2,1,3,1,5,1,500,0,0,100,0,1,5,6,60,6,6
42021,2,1,1,3,5,4,2142,428,0,0,128,1,10,7,60,3,3
42022,2,2,3,3,5,4,50,0,600,150,25,2,20,5,150,3,3
42023,2,1,1,2,5,2,800,40,0,999999,100,3,30,5,60,3,3
42024,1,1,1,1,5,1,500,100,0,200,0,1,15,5,60,4,4
42025,2,3,3,2,5,1,350,0,100,100,60,2,5,2,60,0,NA
42026,2,1,1,1,1,1,400,50,0,0,0,2,10,7,40,7,7
42027,2,1,1,3,1,1,1178,214,250,175,0,2,10,6,60,5,5
42028,2,1,3,1,5,4,150,0,35,164,80,5,25,0,NA,0,NA
42029,2,1,3,3,2,5,200,0,0,5,0,2,60,3,60,666,NA
42030,2,1,1,1,5,1,500,100,0,320,0,3,30,1,60,7,1
42031,2,1,1,1,5,3,600,0,0,25,0,2,5,7,60,7,7
42032,2,2,3,1,5,1,600,0,0,150,0,4,30,5,20,1,1
42033,2,1,1,1,5,1,150,0,0,25,0,1,5,7,20,666,NA
42034,2,1,1,4,5,5,500,0,0,999999,0,5,15,7,120,7,7
42035,2,1,1,1,5,2,400,0,0,0,0,3,15,7,120,7,7
42036,2,1,1,1,5,3,380,0,50,280,60,2,5,5,120,7,7
42037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42038,2,1,3,1,5,4,428,42,0,50,20,2,10,5,120,6,5
42039,2,1,1,1,1,1,777777,777777,777777,777777,777777,77,77777,777,77777,777,NA
42040,2,1,3,2,5,3,900,50,0,125,300,1,120,3,60,0,NA
42041,2,1,3,1,5,1,100,10,0,17,0,2,45,7,90,7,7
42042,2,3,4,4,5,1,260,0,0,0,0,3,10,7,90,7,7
42043,1,1,1,3,5,1,1285,214,257,428,0,2,30,0,NA,7,5
42044,2,1,1,3,2,3,800,100,200,100,0,3,20,6,120,7,6
42045,2,1,2,3,4,4,100,0,200,75,0,2,10,6,20,666,NA
42046,1,1,2,2,5,1,100,0,450,140,25,2,20,5,90,6,5
42047,1,1,1,2,1,1,500,150,0,250,30,2,15,6,60,7,7
42048,NA,2,2,4,1,2,300,0,100,200,0,5,5,2,30,666,NA
42049,2,2,1,1,1,1,500,30,150,300,0,2,10,4,10,4,4
42050,2,1,1,1,1,2,150,0,0,50,0,3,5,6,10,666,NA
42051,2,1,2,1,5,1,500,150,150,400,60,3,20,4,180,1,1
42052,2,2,1,3,5,1,425,0,0,50,0,3,20,2,180,7,7
42053,2,2,1,1,5,3,400,100,0,100,30,2,20,6,60,6,6
42054,2,1,2,3,5,1,600,0,0,0,100,4,20,7,120,7,7
42055,1,2,4,1,5,2,300,0,80,60,25,3,15,7,60,13,10
42056,2,2,2,1,5,1,550,0,0,50,0,2,5,3,45,4,4
42057,2,1,3,1,5,1,300,40,0,45,0,4,5,4,120,4,4
42058,2,1,1,1,5,1,1714,0,107,0,0,2,15,7,120,7,7
42059,1,2,2,1,1,1,800,100,0,300,40,3,10,5,60,3,3
42060,2,1,3,1,5,1,500,0,0,100,0,1,5,6,60,6,6
42061,1,1,1,3,4,4,600,0,342,50,25,3,15,6,60,7,6
42062,2,3,1,1,5,3,4200,0,250,100,20,4,30,0,NA,2,2
42063,2,3,4,1,1,1,300,0,0,75,50,2,NA,3,60,3,3
42064,2,1,3,2,5,1,200,50,0,30,0,4,5,7,60,3,3
42065,1,1,2,1,1,2,214,42,128,857,0,2,15,3,120,3,3
42066,2,2,1,3,3,2,400,100,0,50,0,1,5,7,120,7,7
42067,2,1,1,3,5,3,257,0,0,40,0,2,10,7,45,15,15
42068,1,2,3,3,4,4,857,0,60,100,25,3,15,5,60,3,3
42069,2,3,2,3,5,1,500,100,85,214,85,2,10,6,120,5,5
42070,2,3,4,3,5,3,385,0,257,60,20,3,15,5,30,7,5
42071,1,1,1,1,5,1,750,214,642,100,100,2,45,6,90,1,1
42072,2,1,1,1,5,1,350,0,100,50,40,2,15,7,60,7,7
42073,2,1,1,3,5,1,428,85,428,214,0,2,15,7,60,7,7
42074,2,1,2,1,1,1,1000,150,0,250,0,1,10,6,180,6,6
42075,2,1,3,2,5,5,642,0,0,85,0,3,50,7,120,7,7
42076,2,1,1,4,5,3,600,100,0,0,0,1,10,7,60,7,7
42077,2,3,3,2,5,2,400,0,0,0,0,1,20,7,45,7,7
42078,2,1,1,2,5,2,857,85,214,150,85,3,10,4,60,7,4
42079,2,1,1,1,1,1,600,60,60,175,0,1,10,0,NA,7,7
42080,2,3,1,3,5,1,400,0,50,100,0,4,5,5,120,7,5
42081,2,1,1,1,5,4,150,0,50,0,0,1,10,7,60,21,21
42082,2,1,1,1,5,1,200,0,0,0,10,2,10,5,60,666,NA
42083,2,1,1,3,1,3,0,0,0,10,0,6,6,0,NA,666,NA
42084,2,2,1,1,1,3,200,25,0,60,0,3,15,7,90,7,7
42085,2,3,3,2,5,1,160,0,0,0,0,3,15,7,30,666,NA
42086,2,1,1,5,1,5,600,0,0,300,0,1,10,4,120,4,4
42087,1,3,5,3,5,5,75,20,30,200,20,4,6,0,NA,666,NA
42088,2,1,4,3,5,1,350,0,0,0,0,2,5,7,60,1,1
42089,2,3,1,2,1,1,400,0,0,400,0,2,5,1,90,0,NA
42090,2,2,2,1,5,1,428,107,64,0,0,2,15,7,60,7,7
42091,2,1,1,1,3,1,90,0,0,10,15,4,4,7,60,7,7
42092,2,1,1,3,5,5,300,0,0,40,0,2,20,5,60,2,2
42093,1,1,1,3,2,5,350,50,400,50,50,2,10,6,120,1,1
42094,1,1,1,3,5,1,400,0,0,0,0,4,10,7,60,1,1
42095,1,2,2,2,5,1,400,0,60,85,30,2,5,7,120,7,5
42096,2,1,1,2,5,2,160,0,160,400,200,2,10,5,45,5,5
42097,2,2,2,3,5,4,214,0,0,40,0,2,10,3,90,2,2
42098,2,1,3,1,2,1,150,30,0,40,20,3,15,3,90,2,2
42099,2,1,2,2,1,1,200,25,0,100,0,2,20,5,60,15,15
42100,1,4,2,1,5,3,250,0,150,300,150,4,15,7,120,7,7
42101,2,1,1,2,5,2,1000,0,0,1000,200,1,NA,6,60,7,7
42102,2,3,1,1,3,1,300,30,0,60,0,2,NA,2,180,7,2
42103,2,1,1,5,5,5,550,100,0,25,0,4,30,7,120,7,7
42104,2,1,1,4,2,5,300,75,0,25,0,1,30,7,60,7,7
42105,2,1,1,1,1,1,250,50,60,150,100,2,10,4,720,0,NA
42106,1,1,1,1,5,1,800,40,5,70,60,2,10,6,120,6,6
42107,2,1,2,2,1,4,300,0,100,100,50,1,10,7,120,7,7
42108,2,4,2,5,5,5,85,72,0,0,0,4,5,7,60,0,NA
42109,2,3,5,4,5,2,999999,999999,999999,400,100,1,5,2,120,6,2
42110,2,1,1,5,5,5,500,100,300,50,0,2,10,7,30,0,NA
42111,2,2,2,1,5,1,400,0,0,40,0,3,330,4,120,4,4
42112,2,1,3,1,1,4,400,100,100,200,75,3,30,2,60,2,2
42113,2,1,1,1,5,3,400,0,200,200,30,2,3,5,60,14,14
42114,2,1,2,2,5,3,342,0,85,300,0,2,10,5,90,4,4
42115,2,1,2,1,1,4,350,100,20,70,40,3,10,5,75,21,19
42116,2,1,1,3,5,1,428,0,0,0,85,2,10,7,60,14,14
42117,2,1,1,1,5,2,400,0,0,0,0,3,15,7,120,7,7
42118,2,2,3,3,5,4,128,12,0,0,0,2,4,7,60,7,7
42119,2,1,1,1,5,1,450,150,20,0,0,4,10,7,60,7,7
42120,2,1,1,2,2,4,171,0,0,100,0,2,15,7,120,666,NA
42121,1,1,1,3,1,4,514,128,85,100,30,2,5,5,60,1,1
42122,2,1,1,1,1,4,400,20,0,200,0,3,5,7,45,7,7
42123,2,1,3,3,1,3,400,100,0,0,0,5,20,7,120,7,7
42124,2,2,1,4,5,5,300,0,0,0,85,5,5,0,NA,666,NA
42125,2,1,1,2,5,1,500,100,0,60,0,1,10,5,120,5,5
42126,2,1,1,1,4,1,500,50,300,200,0,3,10,5,120,5,5
42127,1,3,3,2,3,3,400,0,50,30,30,4,30,7,45,6,6
42128,2,1,1,3,5,5,0,0,250,100,20,3,10,7,90,3,3
42129,2,3,1,3,5,1,1000,0,0,999999,999999,4,5,3,60,6,6
42130,2,1,1,1,1,1,250,100,25,75,75,4,10,4,60,6,4
42131,2,4,4,1,5,2,150,20,50,120,0,4,15,2,15,666,NA
42132,1,1,2,3,1,4,428,85,0,100,0,3,5,5,60,5,5
42133,2,1,1,1,1,1,400,0,0,514,0,2,5,7,180,5,5
42134,2,1,1,1,1,1,600,0,0,30,0,2,60,7,60,7,7
42135,2,4,4,5,5,5,107,0,0,50,0,6,5,3,20,666,NA
42136,2,1,1,1,5,1,100,20,0,65,0,2,5,5,90,10,10
42137,2,1,2,4,5,4,400,0,0,999999,0,3,20,7,60,2,2
42138,2,2,1,2,5,2,400,0,100,60,40,3,15,7,180,7,7
42139,1,1,1,1,5,1,600,60,0,80,50,2,10,7,120,7,7
42140,2,1,1,1,3,1,600,0,100,50,0,2,15,7,120,7,7
42141,2,1,1,4,5,1,500,0,0,150,0,2,20,4,60,2,2
42142,1,1,1,1,1,1,500,50,0,300,0,1,5,5,60,7,7
42143,2,1,1,1,5,1,200,0,0,20,0,3,40,7,60,7,7
42144,2,3,5,2,5,2,300,0,135,100,35,2,10,7,60,7,7
42145,2,1,1,1,1,1,964,200,0,0,0,2,10,7,60,7,7
42146,2,1,2,2,5,1,999999,999999,999999,0,0,2,99999,7,120,7,7
42147,2,3,5,1,5,4,257,42,0,0,0,4,5,7,30,666,NA
42148,1,1,1,2,3,5,1000,100,0,450,50,2,5,6,60,4,4
42149,2,1,1,4,1,5,500,0,200,70,40,3,20,6,45,21,19
42150,2,2,4,1,5,1,642,171,42,428,642,2,10,4,60,4,4
42151,2,1,1,1,5,5,642,0,120,250,150,2,10,3,60,3,3
42152,2,2,2,2,4,5,600,0,75,100,0,2,15,7,120,7,7
42153,1,1,1,3,3,3,1300,200,150,100,0,4,15,7,300,21,21
42154,1,1,2,1,1,2,200,0,0,50,0,2,45,7,120,7,7
42155,2,1,1,1,5,4,642,30,0,0,0,1,5,7,120,7,7
42156,2,3,3,3,5,3,257,42,0,0,12,2,15,7,180,7,7
42157,2,1,1,3,2,2,15,0,15,10,0,5,10,4,60,666,NA
42158,1,1,1,3,2,3,600,0,100,42,200,3,20,4,120,4,4
42159,1,1,2,2,1,1,728,30,50,400,25,2,5,2,60,3,3
42160,2,1,1,3,1,1,600,0,0,0,0,3,15,7,120,7,7
42161,2,1,1,4,5,3,74,10,0,0,0,3,20,7,30,666,NA
42162,2,2,4,1,5,1,857,0,100,20,0,3,120,6,60,6,6
42163,1,2,2,3,5,3,300,50,0,40,0,4,15,5,90,5,5
42164,2,2,3,2,5,1,642,64,0,50,0,1,15,7,45,666,NA
42165,2,2,2,2,5,2,130,0,5,0,0,4,10,7,80,0,NA
42166,2,1,1,1,4,1,642,0,0,999999,999999,2,5,7,120,0,NA
42167,2,1,1,2,5,2,75,0,0,0,25,4,15,7,45,666,NA
42168,2,2,1,2,5,1,428,30,500,240,0,4,20,3,90,7,3
42169,2,1,2,1,5,2,400,100,100,0,0,3,30,7,120,7,7
42170,2,1,1,1,1,5,150,0,0,25,0,4,45,7,60,7,7
42171,2,2,2,1,5,2,500,0,100,100,100,3,30,1,45,1,1
42172,2,1,1,1,1,1,300,25,0,30,0,3,30,1,180,666,NA
42173,2,1,1,1,5,1,321,42,85,160,0,1,10,7,90,1,1
42174,2,1,1,3,5,1,400,0,0,0,0,2,10,7,60,7,7
42175,2,2,2,2,2,2,400,0,400,400,0,3,5,4,60,3,3
42176,2,2,3,3,4,3,200,30,30,100,0,4,15,5,240,0,NA
42177,2,2,2,2,5,3,300,100,0,342,0,3,5,5,60,5,5
42178,1,1,3,1,1,1,514,85,0,100,0,2,5,5,45,4,4
42179,1,2,2,4,1,3,214,0,321,25,25,3,25,7,60,7,7
42180,2,1,1,1,5,2,342,0,128,257,0,3,20,4,60,15,12
42181,2,1,1,3,1,5,300,0,0,428,0,2,20,0,NA,7,7
42182,2,4,2,3,4,2,214,0,200,257,0,1,20,7,120,7,7
42183,2,1,1,3,5,4,428,25,0,100,0,2,5,4,60,4,4
42184,2,1,3,1,2,1,150,30,0,40,20,3,15,3,90,2,2
42185,2,3,5,5,2,1,150,0,0,0,0,5,10,7,50,666,NA
42186,2,2,1,1,1,3,200,25,0,60,0,3,15,7,90,7,7
42187,2,1,3,2,5,1,30,15,150,60,20,4,10,0,NA,666,NA
42188,1,2,1,1,5,2,300,0,321,100,60,4,20,7,90,7,7
42189,2,1,1,3,5,3,400,0,0,0,0,1,60,7,90,7,7
42190,2,3,4,2,4,2,200,0,50,100,0,2,15,5,60,5,5
42191,1,2,2,1,5,4,300,0,0,0,0,3,20,7,90,21,21
42192,2,1,1,1,5,3,900,0,0,25,0,2,15,7,60,2,2
42193,1,1,1,4,3,1,200,0,0,240,0,3,5,2,60,16,16
42194,2,3,1,1,5,1,236,0,0,30,0,4,15,1,60,0,NA
42195,2,3,5,1,5,1,999999,999999,0,0,0,4,5,7,120,7,7
42196,2,1,1,3,5,1,300,0,0,150,0,3,5,7,120,5,5
42197,2,3,3,1,5,3,642,0,50,60,0,3,15,7,120,7,7
42198,2,1,1,2,2,2,350,0,0,250,0,2,10,2,120,2,2
42199,2,3,3,1,2,3,30,0,42,10,10,3,15,5,45,666,NA
42200,2,1,2,2,5,4,300,42,0,45,0,3,10,4,30,2,2
42201,2,2,2,5,5,1,300,0,0,0,0,2,10,7,60,14,14
42202,2,1,1,1,1,1,300,0,0,50,0,2,5,7,45,6,6
42203,2,1,2,1,5,1,800,0,0,300,100,2,10,3,60,3,3
42204,1,1,1,1,5,5,600,100,250,220,80,3,20,6,90,3,3
42205,2,2,4,1,5,1,300,50,70,0,0,3,10,0,NA,2,2
42206,2,1,1,4,4,5,342,0,0,0,0,4,25,7,60,7,7
42207,2,1,1,3,1,5,500,50,100,350,0,2,10,5,45,10,10
42208,2,1,1,5,5,5,535,0,0,192,85,2,20,7,20,7,7
